code_departement,ville,libelle_liste,rang,genre,nom_prenom
90,Andelnans,En action pour Andelnans,1,M,MAUFFREY Bernard
90,Andelnans,En action pour Andelnans,2,F,AUBERT Pascale
90,Andelnans,En action pour Andelnans,3,M,COILLOT Yves
90,Andelnans,En action pour Andelnans,4,F,LAYAFI Myriam
90,Andelnans,En action pour Andelnans,5,M,GUY Patrick
90,Andelnans,En action pour Andelnans,6,F,WASBAUER Carole
90,Andelnans,En action pour Andelnans,7,M,PATTAROZZI Olivier
90,Andelnans,En action pour Andelnans,8,F,BIGI Marion
90,Andelnans,En action pour Andelnans,9,M,GOURONNEC Alain
90,Andelnans,En action pour Andelnans,10,F,WEBER Nathalie
90,Andelnans,En action pour Andelnans,11,M,BOSCH Laurent
90,Andelnans,En action pour Andelnans,12,F,BOLLE Ambre
90,Andelnans,En action pour Andelnans,13,M,PETERSCHMITT David
90,Andelnans,En action pour Andelnans,14,F,LEQUEULX Aurelie
90,Andelnans,En action pour Andelnans,15,M,DELANNOY Joffrey
90,Andelnans,En action pour Andelnans,16,F,GEHANT Valerie
90,Andelnans,En action pour Andelnans,17,M,COUR Eric
90,Angeot,L'avenir ensemble,1,M,LOUVET Thierry
90,Angeot,L'avenir ensemble,2,F,OPPENDINGER Céline
90,Angeot,L'avenir ensemble,3,M,NAEGEL Stéphane
90,Angeot,L'avenir ensemble,4,F,TOMACKI Cosette
90,Angeot,L'avenir ensemble,5,M,CORTINOVIS Gilles
90,Angeot,L'avenir ensemble,6,F,SANNA Josiane
90,Angeot,L'avenir ensemble,7,M,BAUWENS Didier
90,Angeot,L'avenir ensemble,8,F,CORTINOVIS Mélanie
90,Angeot,L'avenir ensemble,9,M,GEORGE Adrien
90,Angeot,L'avenir ensemble,10,F,FELBLINGER Annick
90,Angeot,L'avenir ensemble,11,M,MEUCCI David
90,Anjoutey,Vivre ensemble à Anjoutey,1,M,BRINGARD Jean-Pierre
90,Anjoutey,Vivre ensemble à Anjoutey,2,F,POUILLET Nathalie
90,Anjoutey,Vivre ensemble à Anjoutey,3,M,GARNIER Régis
90,Anjoutey,Vivre ensemble à Anjoutey,4,F,ANCEL Stéphanie
90,Anjoutey,Vivre ensemble à Anjoutey,5,M,DOYEN Arnaud
90,Anjoutey,Vivre ensemble à Anjoutey,6,F,BOURQUARDEZ Sandra
90,Anjoutey,Vivre ensemble à Anjoutey,7,M,GIROD Cédric
90,Anjoutey,Vivre ensemble à Anjoutey,8,F,CANTARUTTI Céline
90,Anjoutey,Vivre ensemble à Anjoutey,9,M,ROY Christian
90,Anjoutey,Vivre ensemble à Anjoutey,10,F,CLERC Marie-Pierre
90,Anjoutey,Vivre ensemble à Anjoutey,11,M,CHARRON Mickael
90,Anjoutey,Vivre ensemble à Anjoutey,12,F,GRISEZ Sandrine
90,Anjoutey,Vivre ensemble à Anjoutey,13,M,MARLOT Lucas
90,Anjoutey,Vivre ensemble à Anjoutey,14,F,SCHWEIZER Laura
90,Anjoutey,Vivre ensemble à Anjoutey,15,M,SCHNOEBELEN Cédric
90,Anjoutey,Vivre ensemble à Anjoutey,16,F,VERGON Emmanuelle
90,Anjoutey,Vivre ensemble à Anjoutey,17,M,ECHEMANN Emmanuel
90,Argiésans,Argiésans notre village,1,M,LAUQUIN Roger
90,Argiésans,Argiésans notre village,2,F,GUILLEMAIN Jeanne
90,Argiésans,Argiésans notre village,3,M,ALBRECHT Claude
90,Argiésans,Argiésans notre village,4,F,ZAMOFING Mireille
90,Argiésans,Argiésans notre village,5,M,DOUHAIZENET Maxime
90,Argiésans,Argiésans notre village,6,F,GASSER Claudine
90,Argiésans,Argiésans notre village,7,M,MARTIN Thierry
90,Argiésans,Argiésans notre village,8,F,ROVEDA-BEKE Stéphanie
90,Argiésans,Argiésans notre village,9,M,MILLOT Marc
90,Argiésans,Argiésans notre village,10,F,BENOIT Marie-Pierre
90,Argiésans,Argiésans notre village,11,M,PAGEREY Jean-Pierre
90,Argiésans,Argiésans notre village,12,F,CHAMBRELENT Emilie
90,Argiésans,Argiésans notre village,13,M,SANDOZ Bernard
90,Argiésans,Argiésans notre village,14,F,SIBLOT Sylvie
90,Argiésans,Argiésans notre village,15,M,GROSS Gregory
90,Autrechêne,Autrechêne autrement 2026,1,F,DORDOR Laurence
90,Autrechêne,Autrechêne autrement 2026,2,M,ISTE Ghislain
90,Autrechêne,Autrechêne autrement 2026,3,F,BARROIS Mathilde
90,Autrechêne,Autrechêne autrement 2026,4,M,CORDIER Benoit
90,Autrechêne,Autrechêne autrement 2026,5,F,REBILLET Frédérique
90,Autrechêne,Autrechêne autrement 2026,6,M,BULLIARD Nicolas
90,Autrechêne,Autrechêne autrement 2026,7,F,PAPON Emilie
90,Autrechêne,Autrechêne autrement 2026,8,M,DUCLOUX Brice
90,Autrechêne,Autrechêne autrement 2026,9,F,ROBERTI Séverine
90,Autrechêne,Autrechêne autrement 2026,10,M,BUMBAR Robert
90,Autrechêne,Autrechêne autrement 2026,11,F,AQUILANO Johanna
90,Autrechêne,Ensemble pour Autrechêne,1,M,GRADJAN Gérard
90,Autrechêne,Ensemble pour Autrechêne,2,F,LOVITON Fanny
90,Autrechêne,Ensemble pour Autrechêne,3,M,MORO Philippe
90,Autrechêne,Ensemble pour Autrechêne,4,F,CZAPLEWSKI Estelle
90,Autrechêne,Ensemble pour Autrechêne,5,M,JUDE Stéphane
90,Autrechêne,Ensemble pour Autrechêne,6,F,GRADJAN Véronique
90,Autrechêne,Ensemble pour Autrechêne,7,M,FAIVRE Jean-Marie
90,Autrechêne,Ensemble pour Autrechêne,8,F,CRETAL Sophie
90,Autrechêne,Ensemble pour Autrechêne,9,M,CASTELLANI Christian
90,Auxelles-Bas,DEMAIN AUXELLES-BAS !,1,M,GROSCLAUDE Jonathan
90,Auxelles-Bas,DEMAIN AUXELLES-BAS !,2,F,LACREUSE Odile
90,Auxelles-Bas,DEMAIN AUXELLES-BAS !,3,M,LACREUSE Philippe
90,Auxelles-Bas,DEMAIN AUXELLES-BAS !,4,F,PELTIER Régine
90,Auxelles-Bas,DEMAIN AUXELLES-BAS !,5,M,DINTHEER Alain
90,Auxelles-Bas,DEMAIN AUXELLES-BAS !,6,F,MONIN Chantal
90,Auxelles-Bas,DEMAIN AUXELLES-BAS !,7,M,PHILIPPE Adrian
90,Auxelles-Bas,DEMAIN AUXELLES-BAS !,8,F,BOURQUENEZ Sylvie
90,Auxelles-Bas,DEMAIN AUXELLES-BAS !,9,M,OLECH Robert
90,Auxelles-Bas,DEMAIN AUXELLES-BAS !,10,F,GUYOT Elodie
90,Auxelles-Bas,DEMAIN AUXELLES-BAS !,11,M,DARUT Geoffrey
90,Auxelles-Bas,Pour dynamiser le village,1,F,VOISINET Mauricette
90,Auxelles-Bas,Pour dynamiser le village,2,M,WIEDERKEHR Julien
90,Auxelles-Bas,Pour dynamiser le village,3,F,GALOVIC Patricia
90,Auxelles-Bas,Pour dynamiser le village,4,M,GROSCLAUDE Jean-Noël
90,Auxelles-Bas,Pour dynamiser le village,5,F,VOZNIAK Malvina
90,Auxelles-Bas,Pour dynamiser le village,6,M,CHAPUIS Clement
90,Auxelles-Bas,Pour dynamiser le village,7,F,MARCHAND Ophelie
90,Auxelles-Bas,Pour dynamiser le village,8,M,VIMONT Christophe
90,Auxelles-Bas,Pour dynamiser le village,9,F,WITTMANN Lena
90,Auxelles-Haut,"Auxelles-Haut, terre de liens",1,F,BRIE Elisabeth
90,Auxelles-Haut,"Auxelles-Haut, terre de liens",2,M,ZIEGLER Arnaud
90,Auxelles-Haut,"Auxelles-Haut, terre de liens",3,F,DELMER Fanny
90,Auxelles-Haut,"Auxelles-Haut, terre de liens",4,M,PY Adrien
