code_departement,ville,libelle_liste,rang,genre,nom_prenom
79,Adilly,ENSEMBLE POUR ADILLY,1,F,BLANCHETON Christine
79,Adilly,ENSEMBLE POUR ADILLY,2,M,DIEUMEGARD Tony
79,Adilly,ENSEMBLE POUR ADILLY,3,F,BOULENOUAR Alissia
79,Adilly,ENSEMBLE POUR ADILLY,4,M,HERAULT Ludovic
79,Adilly,ENSEMBLE POUR ADILLY,5,F,GOUBAN - CLISSON Sylvie
79,Adilly,ENSEMBLE POUR ADILLY,6,M,LANGOT Denis
79,Adilly,ENSEMBLE POUR ADILLY,7,F,GUERIN Morgane
79,Adilly,ENSEMBLE POUR ADILLY,8,M,LUMINEAU Fabien
79,Adilly,ENSEMBLE POUR ADILLY,9,F,GUIGNARD Brigitte
79,Adilly,ENSEMBLE POUR ADILLY,10,M,MENARD David
79,Adilly,ENSEMBLE POUR ADILLY,11,F,OLLIVIER - PALLUD Cecile
79,Aiffres,AIFFRES ENSEMBLE,1,F,VINATIER Nathalie
79,Aiffres,AIFFRES ENSEMBLE,2,M,SPITZ Johann
79,Aiffres,AIFFRES ENSEMBLE,3,F,AUDUSSEAU Sylvie
79,Aiffres,AIFFRES ENSEMBLE,4,M,BRAILLON Patrick
79,Aiffres,AIFFRES ENSEMBLE,5,F,JUILLET Virginie
79,Aiffres,AIFFRES ENSEMBLE,6,M,BENOIT Philippe
79,Aiffres,AIFFRES ENSEMBLE,7,F,SALMON Myriam
79,Aiffres,AIFFRES ENSEMBLE,8,M,VILLARD Christian
79,Aiffres,AIFFRES ENSEMBLE,9,F,MARCUSSEAU GOURDON Laëtitia
79,Aiffres,AIFFRES ENSEMBLE,10,M,MOUSSARD Yann
79,Aiffres,AIFFRES ENSEMBLE,11,F,LALLAIZON Hélène
79,Aiffres,AIFFRES ENSEMBLE,12,M,BILLY Jacques
79,Aiffres,AIFFRES ENSEMBLE,13,F,BENDJELLOUL Yasmina
79,Aiffres,AIFFRES ENSEMBLE,14,M,VIDICAN Rares Ionut
79,Aiffres,AIFFRES ENSEMBLE,15,F,RENOUX Annick
79,Aiffres,AIFFRES ENSEMBLE,16,M,DRABIK Julien
79,Aiffres,AIFFRES ENSEMBLE,17,F,GABILLY Valérie
79,Aiffres,AIFFRES ENSEMBLE,18,M,LE HÉNAFF Frédéric
79,Aiffres,AIFFRES ENSEMBLE,19,F,MORIN Manon
79,Aiffres,AIFFRES ENSEMBLE,20,M,COURAUD Yann
79,Aiffres,AIFFRES ENSEMBLE,21,F,GRIMMIAUX Anne-Sophie
79,Aiffres,AIFFRES ENSEMBLE,22,M,ARNEAU Antoine
79,Aiffres,AIFFRES ENSEMBLE,23,F,SATTA Aurélie
79,Aiffres,AIFFRES ENSEMBLE,24,M,SABOURIN Didier
79,Aiffres,AIFFRES ENSEMBLE,25,F,JAMOIS Laëtitia
79,Aiffres,AIFFRES ENSEMBLE,26,M,CLARISSE Gaëtan
79,Aiffres,AIFFRES ENSEMBLE,27,F,TOUZEAU Sylvie
79,Aiffres,AIFFRES ENSEMBLE,28,M,SANCHEZ Eric
79,Aiffres,AIFFRES ENSEMBLE,29,F,ARBOUIN-ROTH Stéphany
79,Aiffres,AIFFRES ENSEMBLE,30,M,BELOT Jean-Marc
79,Aiffres,AIFFRES ENSEMBLE,31,F,ROUSSEL VILLAESPESA Audrey
79,Aiffres,AIFFRES PROXIMITE ACTIONS,1,M,LAPLACE Patrice
79,Aiffres,AIFFRES PROXIMITE ACTIONS,2,F,LE BARON Nadege
79,Aiffres,AIFFRES PROXIMITE ACTIONS,3,M,ROULIN Denis
79,Aiffres,AIFFRES PROXIMITE ACTIONS,4,F,VALLANTIN Caroline
79,Aiffres,AIFFRES PROXIMITE ACTIONS,5,M,LEVY Laurent
79,Aiffres,AIFFRES PROXIMITE ACTIONS,6,F,YAZIZAINE Fatima
79,Aiffres,AIFFRES PROXIMITE ACTIONS,7,M,MARILLAS Didier
79,Aiffres,AIFFRES PROXIMITE ACTIONS,8,F,GOT Isabelle
79,Aiffres,AIFFRES PROXIMITE ACTIONS,9,M,PIGEON Armand
79,Aiffres,AIFFRES PROXIMITE ACTIONS,10,F,THEVENET Catherine
79,Aiffres,AIFFRES PROXIMITE ACTIONS,11,M,ABDELLAOUI Redhouane
79,Aiffres,AIFFRES PROXIMITE ACTIONS,12,F,MARILLAS Oceane
79,Aiffres,AIFFRES PROXIMITE ACTIONS,13,M,MALKI Mohammed
79,Aiffres,AIFFRES PROXIMITE ACTIONS,14,F,NARGEOT Francoise
79,Aiffres,AIFFRES PROXIMITE ACTIONS,15,M,DAUTIGNY Romain
79,Aiffres,AIFFRES PROXIMITE ACTIONS,16,F,VANWALLEGHEM Gladys
79,Aiffres,AIFFRES PROXIMITE ACTIONS,17,M,FROMENTIN Alain
79,Aiffres,AIFFRES PROXIMITE ACTIONS,18,F,VALLÉE Véronique
79,Aiffres,AIFFRES PROXIMITE ACTIONS,19,M,POMMIER Eric
79,Aiffres,AIFFRES PROXIMITE ACTIONS,20,F,LEVY Charlye
79,Aiffres,AIFFRES PROXIMITE ACTIONS,21,M,LEROY Herve
