code_departement,ville,libelle_liste,rang,genre,nom_prenom
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,1,M,OUSSENI Djambaé
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,2,F,CHAKA Nouroulaïni
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,3,M,MADI Fayadhui
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,4,F,MBOREHA Moutoïnfa
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,5,M,MAHAMOUD Ahamadi
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,6,F,IBRAHIM Amina
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,7,M,BE Chadadi
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,8,F,DAROUSSI Inchatti
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,9,M,RIFFAIN SAÏD Xxxx
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,10,F,BOURAHIMA Moidahabou
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,11,M,COLO Mouhamadi
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,12,F,MDERE Fatima
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,13,M,HAZALI Raouffou
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,14,F,TAMIME Méti
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,15,M,LANDZA Mohamadi
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,16,F,KAAMBI Naffouanti
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,17,M,RIFFAY Joe-Karim
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,18,F,NAOIOUI Dhoiyn-Ya
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,19,M,GAU Youssouf
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,20,F,TAMIME Fatima
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,21,M,MAVOUNA Assani
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,22,F,SOUFFOU Zaïna
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,23,M,RADJAB Maambadi
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,24,F,DAOUDOU Sabe
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,25,M,ABDALLAH Omar
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,26,F,ANOIR Antua
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,27,M,AHMED Djailani
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,28,F,MAHAMOUD Halimati Sandia
976,Acoua,FRONT LIBERAL ACOUA MTSANGADOUA,29,M,MAANROUF Ahamada
976,Acoua,JEUNESSE EDUCATION SECURITE ET DEVELOPPEMENT AVEC VOUS,1,M,SAANDANI Toiher-Eddine Sauzée
