code_departement,ville,libelle_liste,rang,genre,nom_prenom
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",1,M,VANTORRE Philippe
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",2,F,DOCQUOIS Joselyne
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",3,M,OMBREUX Nicolas
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",4,F,HACCART Isabelle
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",5,M,HAUTREUX Julien
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",6,F,DEGARDIN Anne-Marie
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",7,M,GALVAIRE Enguerran
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",8,F,LHERBIER Anne
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",9,M,QUEVA Grégory
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",10,F,ROUGEGREZ Helene
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",11,M,DESCAMPS Michel
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",12,F,VASSEUR Cathy
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",13,M,DUBREUCQ Frédéric
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",14,F,PLANQUELLE Christelle
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",15,M,LABENNE Pierre
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",16,F,GRUDA Larissa
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",17,M,DUFAY Mickaël
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",18,F,VANDYCKE Mélanie
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",19,M,LECHON Florent
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",20,F,VAAST Céline
62,Ablain-Saint-Nazaire,"ABLAIN, AUJOURD'HUI ET DEMAIN",21,M,MORTELECQUE Hubert
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,1,M,SEVIN Eric
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,2,F,CLERBOUT Linda
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,3,M,LOOTEN Dominique
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,4,F,CAMPANELLA Claudia
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,5,M,WATRELOT Fabrice
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,6,F,SEVIN Marie-Laure
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,7,M,LEWANDOWSKI Ludovic
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,8,F,DEFURNE Claire
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,9,M,DUCATEZ Philippe
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,10,F,HERBRETEAU Marie
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,11,M,DESRUMAUX Michel
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,12,F,CHOQUET Brigitte
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,13,M,LHERBIER Augustin
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,14,F,MAURANTONIO Anna
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,15,M,BOSSU Bastien
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,16,F,USAÏ Gwenaëlle
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,17,M,WEGNER Guillaume
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,18,F,EDMOND Sylvie
62,Ablain-Saint-Nazaire,TOUS ENSEMBLE ABLAIN POUR AUJOURD'HUI ET DEMAIN,19,M,CLERBOUT Jean-Marie
62,Ablainzevelle,POURSUIVONS ENSEMBLE POUR NOTRE VILLAGE,1,M,LALY Jean-François
62,Ablainzevelle,POURSUIVONS ENSEMBLE POUR NOTRE VILLAGE,2,F,MICHAUX Valérie
62,Ablainzevelle,POURSUIVONS ENSEMBLE POUR NOTRE VILLAGE,3,M,LAMOTTE Guy
62,Ablainzevelle,POURSUIVONS ENSEMBLE POUR NOTRE VILLAGE,4,F,AMBEZA Peggy
62,Ablainzevelle,POURSUIVONS ENSEMBLE POUR NOTRE VILLAGE,5,M,DEBEUGNY Dominique
62,Ablainzevelle,POURSUIVONS ENSEMBLE POUR NOTRE VILLAGE,6,F,RAIMBAUX Adelaïde
62,Ablainzevelle,POURSUIVONS ENSEMBLE POUR NOTRE VILLAGE,7,M,BOURRÉ Alex
62,Ablainzevelle,POURSUIVONS ENSEMBLE POUR NOTRE VILLAGE,8,F,DERANCOURT Maggy
62,Ablainzevelle,POURSUIVONS ENSEMBLE POUR NOTRE VILLAGE,9,M,DERANCOURT Arnaud
62,Ablainzevelle,POURSUIVONS ENSEMBLE POUR NOTRE VILLAGE,10,F,LEBEURRE Monique
62,Ablainzevelle,POURSUIVONS ENSEMBLE POUR NOTRE VILLAGE,11,M,LOUCHET Arnaud
62,Ablainzevelle,POURSUIVONS ENSEMBLE POUR NOTRE VILLAGE,12,F,ESTRINE Morgane
62,Acheville,ENSEMBLE POUR ACHEVILLE,1,M,BOULANGER Gael
62,Acheville,ENSEMBLE POUR ACHEVILLE,2,F,PETIT Emilie
62,Acheville,ENSEMBLE POUR ACHEVILLE,3,M,RAVAUX Kévin
62,Acheville,ENSEMBLE POUR ACHEVILLE,4,F,CASIELLO Angélique
62,Acheville,ENSEMBLE POUR ACHEVILLE,5,M,POUCHAIN Grégory
62,Acheville,ENSEMBLE POUR ACHEVILLE,6,F,PERKOWSKI Laurence
62,Acheville,ENSEMBLE POUR ACHEVILLE,7,M,LHOMME Vincent
62,Acheville,ENSEMBLE POUR ACHEVILLE,8,F,CORNU Sandrine
62,Acheville,ENSEMBLE POUR ACHEVILLE,9,M,LA GRANGE Philippe
62,Acheville,ENSEMBLE POUR ACHEVILLE,10,F,OBSTETAR Cathy
62,Acheville,ENSEMBLE POUR ACHEVILLE,11,M,DEBEUGNY Alain
62,Acheville,ENSEMBLE POUR ACHEVILLE,12,F,CARON Annie
62,Acheville,ENSEMBLE POUR ACHEVILLE,13,M,MEURIN Henri
62,Acheville,ENSEMBLE POUR ACHEVILLE,14,F,LAUDE Patricia
62,Acheville,ENSEMBLE POUR ACHEVILLE,15,M,DRUBBELS Serge
62,Acheville,Passionnément Acheville,1,M,GALET David
62,Acheville,Passionnément Acheville,2,F,CORROYEZ Christine
62,Acheville,Passionnément Acheville,3,M,ROUTIER Jean-Michel
62,Acheville,Passionnément Acheville,4,F,HALLO Célia
62,Acheville,Passionnément Acheville,5,M,GRUT David
62,Acheville,Passionnément Acheville,6,F,TRIGALLEZ Aurélie
62,Acheville,Passionnément Acheville,7,M,LEBRUN-BABLED Nicolas
62,Acheville,Passionnément Acheville,8,F,MARTEL Jenny
62,Acheville,Passionnément Acheville,9,M,KOWANDY Emmanuel
62,Acheville,Passionnément Acheville,10,F,KOSTRZEWSKI Veronique
62,Acheville,Passionnément Acheville,11,M,BURKAT Laurent
62,Acheville,Passionnément Acheville,12,F,DOREZ Claire
62,Acheville,Passionnément Acheville,13,M,MACIEJEWSKI Daniel
62,Acheville,Passionnément Acheville,14,F,LEVEQUE FORACE Victoria
62,Acheville,Passionnément Acheville,15,M,CORDEAU Sébastien
62,Achicourt,"Achicourt, cultivons demain",1,M,LEMAIRE Patrick
62,Achicourt,"Achicourt, cultivons demain",2,F,DELALIN Déborah
62,Achicourt,"Achicourt, cultivons demain",3,M,WANIN Nicolas
62,Achicourt,"Achicourt, cultivons demain",4,F,THELLIER Florence
62,Achicourt,"Achicourt, cultivons demain",5,M,CHOCHOY Yves-Marie
62,Achicourt,"Achicourt, cultivons demain",6,F,MALAYEUDE Virginie
62,Achicourt,"Achicourt, cultivons demain",7,M,THELLIER DESPLANQUES Philippe
62,Achicourt,"Achicourt, cultivons demain",8,F,PIGNON Marie
62,Achicourt,"Achicourt, cultivons demain",9,M,JOVINEL Kévin
62,Achicourt,"Achicourt, cultivons demain",10,F,WARIN Gabrielle
62,Achicourt,"Achicourt, cultivons demain",11,M,CAZE Bernard
62,Achicourt,"Achicourt, cultivons demain",12,F,LALIN Blandine
62,Achicourt,"Achicourt, cultivons demain",13,M,VILLASPASA José
62,Achicourt,"Achicourt, cultivons demain",14,F,GRAVELEINE Stéphanie
62,Achicourt,"Achicourt, cultivons demain",15,M,CASTETS Michel
62,Achicourt,"Achicourt, cultivons demain",16,F,BEAUVAIS BEAULIEUX Nathalie
62,Achicourt,"Achicourt, cultivons demain",17,M,LEGRAND Louis
62,Achicourt,"Achicourt, cultivons demain",18,F,RAIMOND TRUFFIER Géraldine
62,Achicourt,"Achicourt, cultivons demain",19,M,SZYMCZAK Patrice
62,Achicourt,"Achicourt, cultivons demain",20,F,WROBLEWSKI Valerie
62,Achicourt,"Achicourt, cultivons demain",21,M,MOREAU Gildas
62,Achicourt,"Achicourt, cultivons demain",22,F,LAKRAA Elvire
62,Achicourt,"Achicourt, cultivons demain",23,M,MARGELIN Nicolas
62,Achicourt,"Achicourt, cultivons demain",24,F,LECOCQ Maryse
62,Achicourt,"Achicourt, cultivons demain",25,M,PETIT Adrien
62,Achicourt,"Achicourt, cultivons demain",26,F,FOUQUEZ Anne
62,Achicourt,"Achicourt, cultivons demain",27,M,DUBOIS-FAILLIE Louis
62,Achicourt,"Achicourt, cultivons demain",28,F,BAYART Léa
62,Achicourt,"Achicourt, cultivons demain",29,M,COCHE Hugues
62,Achicourt,"Achicourt, cultivons demain",30,F,DEBUIRE Paule
62,Achicourt,"Achicourt, cultivons demain",31,M,QUATRELIVRE Jean-Louis
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,1,M,LEGRAND Ludovic
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,2,F,DHELIN Angela
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,3,M,LAVALLEE Sven
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,4,F,SERGENT Isabelle
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,5,M,DESCAMPS Jérôme
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,6,F,BEAURAIN Gwendoline
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,7,M,MORIEUX Serge
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,8,F,STANIEC Cathy
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,9,M,CATHELAIN Claude
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,10,F,DESAILLY Sylvie
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,11,M,LAMOURETTE Valentin
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,12,F,DHELIN Thérèse
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,13,M,WAWRZYNIAK Mathieu
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,14,F,MORIEUX Mathilde
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,15,M,PETIT Jean-Marie
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,16,F,VANDEMOORTELE Anaëlle
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,17,M,LEFER Guy
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,18,F,CATHELAIN Claire
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,19,M,STANIEC Jean-Marie
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,20,F,SAUVAGE Eliane
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,21,M,THIBAUT Yves
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,22,F,LENGLET Laurence
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,23,M,DHELIN Vincent
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,24,F,BARLET Béatrice
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,25,M,DUCOIN Michel
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,26,F,VANDEVILLE Brigitte
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,27,M,LEGRAND René
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,28,F,BREEM Nancy
62,Achicourt,UN NOUVEL ELAN POUR ACHICOURT,29,M,GAMOT Raymond
62,Achiet-le-Grand,CONTINUONS ENSEMBLE,1,F,COPIN Patricia
62,Achiet-le-Grand,CONTINUONS ENSEMBLE,2,M,RICHEZ Yves
62,Achiet-le-Grand,CONTINUONS ENSEMBLE,3,F,CLOUP Christine
62,Achiet-le-Grand,CONTINUONS ENSEMBLE,4,M,DUBOIS Giovanni
62,Achiet-le-Grand,CONTINUONS ENSEMBLE,5,F,JOURNEL Laetitia
62,Achiet-le-Grand,CONTINUONS ENSEMBLE,6,M,HACCART Pierre-Emmanuel
62,Achiet-le-Grand,CONTINUONS ENSEMBLE,7,F,LESAGE CARLES Odile
62,Achiet-le-Grand,CONTINUONS ENSEMBLE,8,M,RIQUART Laurent
62,Achiet-le-Grand,CONTINUONS ENSEMBLE,9,F,CEGLA Emilie
62,Achiet-le-Grand,CONTINUONS ENSEMBLE,10,M,GOSSELIN Anthony
62,Achiet-le-Grand,CONTINUONS ENSEMBLE,11,F,CAFLERS Angélina
62,Achiet-le-Grand,CONTINUONS ENSEMBLE,12,M,VANHEULE Quentin
62,Achiet-le-Grand,CONTINUONS ENSEMBLE,13,F,RAPICAULT Corinne
62,Achiet-le-Grand,CONTINUONS ENSEMBLE,14,M,PLEZ Johann
62,Achiet-le-Grand,CONTINUONS ENSEMBLE,15,F,COURTIN Catherine
62,Achiet-le-Grand,CONTINUONS ENSEMBLE,16,M,HAVET Frédéric
62,Achiet-le-Grand,CONTINUONS ENSEMBLE,17,F,MONCHY Marie
62,Achiet-le-Grand,"PROCHES DE VOUS, ENGAGES POUR ACHIET LE GRAND",1,F,TARD Pascale
62,Achiet-le-Grand,"PROCHES DE VOUS, ENGAGES POUR ACHIET LE GRAND",2,M,DROUIN Philippe
62,Achiet-le-Grand,"PROCHES DE VOUS, ENGAGES POUR ACHIET LE GRAND",3,F,CAMPAGNE Christine
62,Achiet-le-Grand,"PROCHES DE VOUS, ENGAGES POUR ACHIET LE GRAND",4,M,LESAGE Vincent
62,Achiet-le-Grand,"PROCHES DE VOUS, ENGAGES POUR ACHIET LE GRAND",5,F,DEGENDT Coralie
62,Achiet-le-Grand,"PROCHES DE VOUS, ENGAGES POUR ACHIET LE GRAND",6,M,BONDUAEUX Rémi
62,Achiet-le-Grand,"PROCHES DE VOUS, ENGAGES POUR ACHIET LE GRAND",7,F,BINOT Hélène
62,Achiet-le-Grand,"PROCHES DE VOUS, ENGAGES POUR ACHIET LE GRAND",8,M,HAULBERT Patrick
62,Achiet-le-Grand,"PROCHES DE VOUS, ENGAGES POUR ACHIET LE GRAND",9,F,DEVINES Hélène
62,Achiet-le-Grand,"PROCHES DE VOUS, ENGAGES POUR ACHIET LE GRAND",10,M,GROSSEMY Anthony
62,Achiet-le-Grand,"PROCHES DE VOUS, ENGAGES POUR ACHIET LE GRAND",11,F,CHARLET Angélique
62,Achiet-le-Grand,"PROCHES DE VOUS, ENGAGES POUR ACHIET LE GRAND",12,M,THERY Yves
62,Achiet-le-Grand,"PROCHES DE VOUS, ENGAGES POUR ACHIET LE GRAND",13,F,HENNUYER Sabine
62,Achiet-le-Grand,"PROCHES DE VOUS, ENGAGES POUR ACHIET LE GRAND",14,M,TARD Patrick
62,Achiet-le-Grand,"PROCHES DE VOUS, ENGAGES POUR ACHIET LE GRAND",15,F,LECLERCQ Thérèse
62,Achiet-le-Petit,A L'ECOUTE DES ACHIETOISES ET DES ACHIETOIS,1,M,MALVOISIN Dominique
62,Achiet-le-Petit,A L'ECOUTE DES ACHIETOISES ET DES ACHIETOIS,2,F,PAYEN Georgette
62,Achiet-le-Petit,A L'ECOUTE DES ACHIETOISES ET DES ACHIETOIS,3,M,DUQUESNE Xavier
62,Achiet-le-Petit,A L'ECOUTE DES ACHIETOISES ET DES ACHIETOIS,4,F,COIN Megane
62,Achiet-le-Petit,A L'ECOUTE DES ACHIETOISES ET DES ACHIETOIS,5,M,BOUTEMY Anthony
62,Achiet-le-Petit,A L'ECOUTE DES ACHIETOISES ET DES ACHIETOIS,6,F,DESSENNE Sylvie
62,Achiet-le-Petit,A L'ECOUTE DES ACHIETOISES ET DES ACHIETOIS,7,M,DINGEON Wilfried
62,Achiet-le-Petit,A L'ECOUTE DES ACHIETOISES ET DES ACHIETOIS,8,F,LABOURÉ Aurore
62,Achiet-le-Petit,A L'ECOUTE DES ACHIETOISES ET DES ACHIETOIS,9,M,DARTUS Anthony
62,Achiet-le-Petit,A L'ECOUTE DES ACHIETOISES ET DES ACHIETOIS,10,F,GOUVERNEUR Sophie
62,Achiet-le-Petit,A L'ECOUTE DES ACHIETOISES ET DES ACHIETOIS,11,M,LENEUTRE David
62,Achiet-le-Petit,UNIS POUR ACHIET LE PETIT,1,M,LESAGE Philippe
62,Achiet-le-Petit,UNIS POUR ACHIET LE PETIT,2,F,BERTOUX Marie-Thérèse
62,Achiet-le-Petit,UNIS POUR ACHIET LE PETIT,3,M,LABOURÉ Didier
