code_departement,ville,libelle_liste,rang,genre,nom_prenom
36,Aigurande,Continuons d'agir pour Aigurande !,1,F,ÉLION Virginie
36,Aigurande,Continuons d'agir pour Aigurande !,2,M,DUFAY Dominique
36,Aigurande,Continuons d'agir pour Aigurande !,3,F,TRIBET Aurélie
36,Aigurande,Continuons d'agir pour Aigurande !,4,M,DHAENENS Joachim
36,Aigurande,Continuons d'agir pour Aigurande !,5,F,LAVERDANT Emilie
36,Aigurande,Continuons d'agir pour Aigurande !,6,M,MAILLIEN Mathieu
36,Aigurande,Continuons d'agir pour Aigurande !,7,F,SAUMON Aurélie
36,Aigurande,Continuons d'agir pour Aigurande !,8,M,DAUDON Anthony
36,Aigurande,Continuons d'agir pour Aigurande !,9,F,ABBA Bertille
36,Aigurande,Continuons d'agir pour Aigurande !,10,M,SABARLY Denis
36,Aigurande,Continuons d'agir pour Aigurande !,11,F,DÉMERY Annick
36,Aigurande,Continuons d'agir pour Aigurande !,12,M,PAIN Pierre
36,Aigurande,Continuons d'agir pour Aigurande !,13,F,LAMOT Annie
36,Aigurande,Continuons d'agir pour Aigurande !,14,M,REDEUILH Régis
36,Aigurande,Continuons d'agir pour Aigurande !,15,F,GIRAUDET Marie-Laure
36,Aigurande,Ensemble pour Aigurande,1,M,COURTAUD Pascal
36,Aigurande,Ensemble pour Aigurande,2,F,MOULINAT Lucie
36,Aigurande,Ensemble pour Aigurande,3,M,BOURDEAU Gilles
36,Aigurande,Ensemble pour Aigurande,4,F,LEPILLER Françoise
36,Aigurande,Ensemble pour Aigurande,5,M,DURAND Jean-Jacques
36,Aigurande,Ensemble pour Aigurande,6,F,AROUA Sara
36,Aigurande,Ensemble pour Aigurande,7,M,CAZAUBON Alain
36,Aigurande,Ensemble pour Aigurande,8,F,MICAT Valérie
36,Aigurande,Ensemble pour Aigurande,9,M,PICAUD Nicolas
36,Aigurande,Ensemble pour Aigurande,10,F,BOUTEILLER Sophie
36,Aigurande,Ensemble pour Aigurande,11,M,BOUSSAGEON Guy
36,Aigurande,Ensemble pour Aigurande,12,F,PINAULT Nathalie
36,Aigurande,Ensemble pour Aigurande,13,M,HERAULT Jean Michel
36,Aigurande,Ensemble pour Aigurande,14,F,AUDEBERT Rachel
36,Aigurande,Ensemble pour Aigurande,15,M,DURIEUX Eric
36,Aize,Ensemble pour un nouvel élan,1,M,FAVRAULT Frédéric
36,Aize,Ensemble pour un nouvel élan,2,F,LE BRETON Isabelle
36,Aize,Ensemble pour un nouvel élan,3,M,BREUGNON Pierre
36,Aize,Ensemble pour un nouvel élan,4,F,GALLIEN Frédérique
36,Aize,Ensemble pour un nouvel élan,5,M,TEILLET Nicolas
36,Aize,Ensemble pour un nouvel élan,6,F,DETARET Margaret
36,Aize,Ensemble pour un nouvel élan,7,M,GIET Stéphane
36,Aize,Ensemble pour un nouvel élan,8,F,FAVRAULT Manon
36,Aize,Ensemble pour un nouvel élan,9,M,LUNEAU Adrien
36,Aize,Ensemble pour un nouvel élan,10,F,SUBRA Vanessa
36,Aize,Ensemble pour un nouvel élan,11,M,THOMAS Dominique
36,Aize,Ensemble pour un nouvel élan,12,F,EPINETTE Vanessa
36,Aize,Ensemble pour un nouvel élan,13,M,DETARET Stéphane
36,Aize,Liste communale d'union paritaire,1,M,CHEVALLET Michel
36,Aize,Liste communale d'union paritaire,2,F,GOUVERNEL Aline
36,Aize,Liste communale d'union paritaire,3,M,BRUNEAU Pascal
36,Aize,Liste communale d'union paritaire,4,F,BERNARD Jocelyne
36,Aize,Liste communale d'union paritaire,5,M,FAVRAULT Pascal
36,Aize,Liste communale d'union paritaire,6,F,FRANÇOIS Christine
36,Aize,Liste communale d'union paritaire,7,M,DEQUIDT Francis
36,Aize,Liste communale d'union paritaire,8,F,BONNIN Cécile
36,Aize,Liste communale d'union paritaire,9,M,PARYSECK Sébastien
36,Aize,Liste communale d'union paritaire,10,F,BONNEAU Mireille
36,Aize,Liste communale d'union paritaire,11,M,FAVRAULT Eric
36,Ambrault,AMBRAULT QUI NOUS RASSEMBLE,1,M,AUJARD Etienne
36,Ambrault,AMBRAULT QUI NOUS RASSEMBLE,2,F,JABMEAU-AUCLAIR Élodie
36,Ambrault,AMBRAULT QUI NOUS RASSEMBLE,3,M,FONBAUSTIER Jacques
36,Ambrault,AMBRAULT QUI NOUS RASSEMBLE,4,F,MONTAGNÉ Monique
36,Ambrault,AMBRAULT QUI NOUS RASSEMBLE,5,M,GRASON Yoann
36,Ambrault,AMBRAULT QUI NOUS RASSEMBLE,6,F,HERMET-DESNOYER Lise
36,Ambrault,AMBRAULT QUI NOUS RASSEMBLE,7,M,BARNIERS François
36,Ambrault,AMBRAULT QUI NOUS RASSEMBLE,8,F,CATTEAU Charlotte
36,Ambrault,AMBRAULT QUI NOUS RASSEMBLE,9,M,FRANCIERE Emmanuel
36,Ambrault,AMBRAULT QUI NOUS RASSEMBLE,10,F,VILLAUDIERE Emilie
36,Ambrault,AMBRAULT QUI NOUS RASSEMBLE,11,M,GARY Paul
36,Ambrault,AMBRAULT QUI NOUS RASSEMBLE,12,F,DAGOT Véronique
36,Ambrault,AMBRAULT QUI NOUS RASSEMBLE,13,M,GONNET Pascal
36,Ambrault,AMBRAULT QUI NOUS RASSEMBLE,14,F,PRIN Nathalie
36,Ambrault,AMBRAULT QUI NOUS RASSEMBLE,15,M,AUGRAS Bertrand
36,Ambrault,AMBRAULT QUI NOUS RASSEMBLE,16,F,LAINEZ Sylvie
36,Ambrault,AMBRAULT QUI NOUS RASSEMBLE,17,M,MOUTON Fabrice
36,Anjouin,"Anjouin, unis pour le futur",1,M,LEPREUX Jacques-Henri
36,Anjouin,"Anjouin, unis pour le futur",2,F,CLOREC Annick
36,Anjouin,"Anjouin, unis pour le futur",3,M,KIEFFER Philippe
