code_departement,ville,libelle_liste,rang,genre,nom_prenom
10,Ailleville,Pour Ailleville,1,M,HACKEL Claude
10,Ailleville,Pour Ailleville,2,F,HAUSBERGER Cécile
10,Ailleville,Pour Ailleville,3,M,BEAUJOIN Jean-Michel
10,Ailleville,Pour Ailleville,4,F,GRÉGOIRE Claudine
10,Ailleville,Pour Ailleville,5,M,PLUMEY Philippe
10,Ailleville,Pour Ailleville,6,F,HARAND Sylvie
10,Ailleville,Pour Ailleville,7,M,JACUS Christophe
10,Ailleville,Pour Ailleville,8,F,BEAUJOIN Christine
10,Ailleville,Pour Ailleville,9,M,HACKEL Adrien
10,Ailleville,Pour Ailleville,10,F,BEAU Martine
10,Ailleville,Pour Ailleville,11,M,BOITEUX Axel
10,Ailleville,Pour Ailleville,12,F,VIDONNE Sylvie
10,Ailleville,Pour Ailleville,13,M,FITOUSSI Frank
10,Aix-Villemaur-Pâlis,CHANGER ET AGIR,1,M,FOUILLADE Gilles
10,Aix-Villemaur-Pâlis,CHANGER ET AGIR,2,F,ADAM Claire
10,Aix-Villemaur-Pâlis,CHANGER ET AGIR,3,M,PROT Hubert
10,Aix-Villemaur-Pâlis,CHANGER ET AGIR,4,F,MOCQUERY-CHEVALLIER Vanessa
10,Aix-Villemaur-Pâlis,CHANGER ET AGIR,5,M,BAILLOT Jean
10,Aix-Villemaur-Pâlis,CHANGER ET AGIR,6,F,GUNDALL-HINFRAY Nathalie
10,Aix-Villemaur-Pâlis,CHANGER ET AGIR,7,M,ROBIN Patrick
10,Aix-Villemaur-Pâlis,CHANGER ET AGIR,8,F,DEZERT Christie
10,Aix-Villemaur-Pâlis,CHANGER ET AGIR,9,M,BAILLY Pierre
10,Aix-Villemaur-Pâlis,CHANGER ET AGIR,10,F,ODIOT-MOREAU Jessica
10,Aix-Villemaur-Pâlis,CHANGER ET AGIR,11,M,KANDIN Jean-Luc
10,Aix-Villemaur-Pâlis,CHANGER ET AGIR,12,F,PUIGMAL Noémie
10,Aix-Villemaur-Pâlis,CHANGER ET AGIR,13,M,BIGNON Pierre
10,Aix-Villemaur-Pâlis,CHANGER ET AGIR,14,F,LEMESLE Anne
10,Aix-Villemaur-Pâlis,CHANGER ET AGIR,15,M,ZAKS Alain
10,Aix-Villemaur-Pâlis,CHANGER ET AGIR,16,F,DARU Dominique
