code_departement,ville,libelle_liste,rang,genre,nom_prenom
69,Affoux,Engagés pour Affoux,1,F,CHASSAGNEL Sophie
69,Affoux,Engagés pour Affoux,2,M,FOUILLAT Jérôme
69,Affoux,Engagés pour Affoux,3,F,GOUTTARD Chantal
69,Affoux,Engagés pour Affoux,4,M,BEAUX Thierry
69,Affoux,Engagés pour Affoux,5,F,PILON Céline
69,Affoux,Engagés pour Affoux,6,M,BROSSAT Jean-Paul
69,Affoux,Engagés pour Affoux,7,F,DEGRANDI Esther
69,Affoux,Engagés pour Affoux,8,M,GALLAND Geoffrey
69,Affoux,Engagés pour Affoux,9,F,CUENNET Tiphaine
69,Affoux,Engagés pour Affoux,10,M,DEROCHE Philippe
69,Affoux,Engagés pour Affoux,11,F,TRICAUD Karine
69,Affoux,Un nouvel élan pour Affoux,1,M,CHALINET Alain
69,Affoux,Un nouvel élan pour Affoux,2,F,REYBILLET Emilie
69,Affoux,Un nouvel élan pour Affoux,3,M,GUILLOT Sébastien
69,Affoux,Un nouvel élan pour Affoux,4,F,DUCREUX Justine
69,Affoux,Un nouvel élan pour Affoux,5,M,REBAUD Gilles
69,Affoux,Un nouvel élan pour Affoux,6,F,BONNETON Marion
69,Affoux,Un nouvel élan pour Affoux,7,M,CUISSARD Damien
69,Affoux,Un nouvel élan pour Affoux,8,F,GODDE Louise
69,Affoux,Un nouvel élan pour Affoux,9,M,BROLLY Christian
69,Affoux,Un nouvel élan pour Affoux,10,F,GABOLDE Anne
69,Affoux,Un nouvel élan pour Affoux,11,M,MARTIN Yves Lucien
69,Aigueperse,"AIGUEPERSE, demain",1,M,LABAUNE Jean-Marc
69,Aigueperse,"AIGUEPERSE, demain",2,F,PAGEAUT Denise
69,Aigueperse,"AIGUEPERSE, demain",3,M,JAMBON Eric
69,Aigueperse,"AIGUEPERSE, demain",4,F,CHAPUIS Valérie
69,Aigueperse,"AIGUEPERSE, demain",5,M,ALONSO Fabrice
69,Aigueperse,"AIGUEPERSE, demain",6,F,MONNET Hélène
69,Aigueperse,"AIGUEPERSE, demain",7,M,VOUILLON Florian
69,Aigueperse,"AIGUEPERSE, demain",8,F,GUILLOTTE Emilie
69,Aigueperse,"AIGUEPERSE, demain",9,M,VINCENT Mathis
69,Aigueperse,"AIGUEPERSE, demain",10,F,VALLE Lucile
69,Aigueperse,"AIGUEPERSE, demain",11,M,BOUILLOT Christophe
69,Aigueperse,"AIGUEPERSE, demain",12,F,BERNILLON Martine
69,Aigueperse,CONTINUONS ENSEMBLE A AIGUEPERSE,1,M,ALEXANDRE Jean-François
69,Aigueperse,CONTINUONS ENSEMBLE A AIGUEPERSE,2,F,BAIZET Sabine
69,Aigueperse,CONTINUONS ENSEMBLE A AIGUEPERSE,3,M,JOMAIN Cédric
69,Aigueperse,CONTINUONS ENSEMBLE A AIGUEPERSE,4,F,PAGANI Patricia
69,Aigueperse,CONTINUONS ENSEMBLE A AIGUEPERSE,5,M,PAYET François Richard
69,Aigueperse,CONTINUONS ENSEMBLE A AIGUEPERSE,6,F,ALÉVÈQUE Karine Joelle
69,Aigueperse,CONTINUONS ENSEMBLE A AIGUEPERSE,7,M,DEMAGNY Fernand
69,Aigueperse,CONTINUONS ENSEMBLE A AIGUEPERSE,8,F,EIMBERK Sylvie
69,Aigueperse,CONTINUONS ENSEMBLE A AIGUEPERSE,9,M,GALICHET Louis
69,Aigueperse,CONTINUONS ENSEMBLE A AIGUEPERSE,10,F,MERVILLE Christiane
69,Aigueperse,CONTINUONS ENSEMBLE A AIGUEPERSE,11,M,DENONFOUX Philippe
69,Albigny-sur-Saône,Unis Pour Albigny,1,M,CHIPIER Yves
69,Albigny-sur-Saône,Unis Pour Albigny,2,F,SAINT-CYR Maryline
69,Albigny-sur-Saône,Unis Pour Albigny,3,M,BODRERO Julien
69,Albigny-sur-Saône,Unis Pour Albigny,4,F,JAMET Muriel
69,Albigny-sur-Saône,Unis Pour Albigny,5,M,SAUNIER Thierry
69,Albigny-sur-Saône,Unis Pour Albigny,6,F,WACK Marie-Laure
69,Albigny-sur-Saône,Unis Pour Albigny,7,M,DI MEZZA Alexandre
69,Albigny-sur-Saône,Unis Pour Albigny,8,F,DESSALCES Séverine
69,Albigny-sur-Saône,Unis Pour Albigny,9,M,SALVI Frédéric
69,Albigny-sur-Saône,Unis Pour Albigny,10,F,ARGENTO Valérie
69,Albigny-sur-Saône,Unis Pour Albigny,11,M,ROBERT Alexandre
69,Albigny-sur-Saône,Unis Pour Albigny,12,F,GOYET-DEBORDE Sandrine
69,Albigny-sur-Saône,Unis Pour Albigny,13,M,LUCAS Christophe
69,Albigny-sur-Saône,Unis Pour Albigny,14,F,TOP Sandrine
69,Albigny-sur-Saône,Unis Pour Albigny,15,M,ROCHA Kevin
69,Albigny-sur-Saône,Unis Pour Albigny,16,F,DEPAOLI Nathalie
69,Albigny-sur-Saône,Unis Pour Albigny,17,M,PROUVEUR Serge
69,Albigny-sur-Saône,Unis Pour Albigny,18,F,RICHARD Bergamote
69,Albigny-sur-Saône,Unis Pour Albigny,19,M,PERIGNON Olivier
69,Albigny-sur-Saône,Unis Pour Albigny,20,F,BOULEZ-ALLOYEAU Julie
69,Albigny-sur-Saône,Unis Pour Albigny,21,M,BOURGEON David
69,Albigny-sur-Saône,Unis Pour Albigny,22,F,CORREDERA Marie-Christine
69,Albigny-sur-Saône,Unis Pour Albigny,23,M,PONSONNAILLE Nicolas
69,Albigny-sur-Saône,Unis Pour Albigny,24,F,JOLY Laure
69,Albigny-sur-Saône,Unis Pour Albigny,25,M,GRAND Julien
69,Alix,Ensemble pour Alix,1,M,LEBRUN Pascal
69,Alix,Ensemble pour Alix,2,F,MAIALE Audrey
69,Alix,Ensemble pour Alix,3,M,DUMOULIN Franck
69,Alix,Ensemble pour Alix,4,F,PAILLONCY Marie
69,Alix,Ensemble pour Alix,5,M,DRIOT Alain
69,Alix,Ensemble pour Alix,6,F,BURTIN Frédérique
69,Alix,Ensemble pour Alix,7,M,DUPIN Fabien
69,Alix,Ensemble pour Alix,8,F,JON Véronique
69,Alix,Ensemble pour Alix,9,M,HIRSCH Nicolas
69,Alix,Ensemble pour Alix,10,F,JOUBERT Maude
69,Alix,Ensemble pour Alix,11,M,SUBERT Franck
69,Alix,Ensemble pour Alix,12,F,COQUARD Marie-Madeleine
69,Alix,Ensemble pour Alix,13,M,CORREARD Rémy
69,Alix,Ensemble pour Alix,14,F,AFLALO Marina
69,Alix,Ensemble pour Alix,15,M,PROVILLARD Benoit
69,Alix,Ensemble pour Alix,16,F,LIENGME Muriel
69,Alix,Ensemble pour Alix,17,M,JUIN Stéphane
69,Ambérieux,AMBERIEUX D'ABORD,1,M,HENRY-DEGIVRY Florent
69,Ambérieux,AMBERIEUX D'ABORD,2,F,ALVÈS RIBEIRO Mélissa
69,Ambérieux,AMBERIEUX D'ABORD,3,M,PIGERRE Jean-Luc
69,Ambérieux,AMBERIEUX D'ABORD,4,F,DE FARIA Clémence
69,Ambérieux,AMBERIEUX D'ABORD,5,M,BOISTAY Tristan
69,Ambérieux,AMBERIEUX D'ABORD,6,F,BARRIERE Mathilde
69,Ambérieux,AMBERIEUX D'ABORD,7,M,VIGNE Valentin
69,Ambérieux,AMBERIEUX D'ABORD,8,F,DA COSTA E SILVA MERLE Inès
69,Ambérieux,AMBERIEUX D'ABORD,9,M,DESPORTES Clément
69,Ambérieux,AMBERIEUX D'ABORD,10,F,CHANDELLE Alison
69,Ambérieux,AMBERIEUX D'ABORD,11,M,ALVES RIBEIRO Marco
69,Ambérieux,AMBERIEUX D'ABORD,12,F,HENRY DEGIVRY Anna
69,Ambérieux,AMBERIEUX D'ABORD,13,M,DELEAN Jonathan
69,Ambérieux,AMBERIEUX D'ABORD,14,F,PERSIN Géraldine
69,Ambérieux,AMBERIEUX D'ABORD,15,M,ATHLAN Frédéric
69,Ambérieux,AMBERIEUX D'ABORD,16,F,HYVERNAT Charline
69,Ambérieux,Ensemble pour un village vivant et dynamique,1,F,FAYE Nathalie
69,Ambérieux,Ensemble pour un village vivant et dynamique,2,M,DUPERRON Jean-Pierre Maurice
69,Ambérieux,Ensemble pour un village vivant et dynamique,3,F,GOUNIN Chrystèle
69,Ambérieux,Ensemble pour un village vivant et dynamique,4,M,ROSTAING-TAYARD Patrice
69,Ambérieux,Ensemble pour un village vivant et dynamique,5,F,HAKKOUM Brigitte
69,Ambérieux,Ensemble pour un village vivant et dynamique,6,M,GIRIN Damien Paul Roger
69,Ambérieux,Ensemble pour un village vivant et dynamique,7,F,MANSON Nadia
69,Ambérieux,Ensemble pour un village vivant et dynamique,8,M,GONTHIER Stéphane
69,Ambérieux,Ensemble pour un village vivant et dynamique,9,F,ENJOLRAS Sabrina Josiane Claude
69,Ambérieux,Ensemble pour un village vivant et dynamique,10,M,LACROIX Thomas
69,Ambérieux,Ensemble pour un village vivant et dynamique,11,F,BERGER Odile
69,Ambérieux,Ensemble pour un village vivant et dynamique,12,M,BISSAY Christophe
69,Ambérieux,Ensemble pour un village vivant et dynamique,13,F,CARNEIRO Stella
69,Ambérieux,Ensemble pour un village vivant et dynamique,14,M,LALLOYEAU Charles
69,Amplepuis,"Amplepluis, cap sur l'avenir",1,M,FOURNEL Didier
69,Amplepuis,"Amplepluis, cap sur l'avenir",2,F,PUTHINIER DUMONTET Véronique
69,Amplepuis,"Amplepluis, cap sur l'avenir",3,M,THOLIN Thierry
69,Amplepuis,"Amplepluis, cap sur l'avenir",4,F,BALMONT Patricia
69,Amplepuis,"Amplepluis, cap sur l'avenir",5,M,MIELLE Thierry
69,Amplepuis,"Amplepluis, cap sur l'avenir",6,F,BRAVO RECORBET Christelle
69,Amplepuis,"Amplepluis, cap sur l'avenir",7,M,GONCALVES Miguel
69,Amplepuis,"Amplepluis, cap sur l'avenir",8,F,CHAMARANDE Chantal
69,Amplepuis,"Amplepluis, cap sur l'avenir",9,M,DEBORD Alexis
69,Amplepuis,"Amplepluis, cap sur l'avenir",10,F,CHANFRAY Nathalie
69,Amplepuis,"Amplepluis, cap sur l'avenir",11,M,BEAUMEL Daniel
69,Amplepuis,"Amplepluis, cap sur l'avenir",12,F,LECOQ Annie
69,Amplepuis,"Amplepluis, cap sur l'avenir",13,M,CARLETTO Jean-Jacques
69,Amplepuis,"Amplepluis, cap sur l'avenir",14,F,GRANGE Sylvette
69,Amplepuis,"Amplepluis, cap sur l'avenir",15,M,ROCHE Bernard
