code_departement,ville,libelle_liste,rang,genre,nom_prenom
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,1,M,LAGRAVE Xavier
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,2,F,ASSIBAT Marie
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,3,M,CHAUBY Gilles
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,4,F,LAFFITTAU Corinne
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,5,M,FRANCHETTO Tony
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,6,F,MECHIN Isabelle
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,7,M,SORRAING Damien
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,8,F,BARON Chrystelle
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,9,M,LABORDE Stephane
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,10,F,LEFEVRE Sophie
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,11,M,GOSDA Armand
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,12,F,DESCAT Carine
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,13,M,MALHERBE Bernard
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,14,F,DARRIEUMERLOU Nathalie
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,15,M,SAINT-GERMAIN Romain
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,16,F,RICHARD Joelle
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,17,M,EVRARD Andre
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,18,F,DUFETEL Marie-Pierre
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,19,M,BOURREC Thierry
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,20,F,CASTAING Daniele
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,21,M,ALVAREZ Cyril
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,22,F,DARRIBEAU Nadine
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,23,M,BARRAILH-LAFARGUE Vincent
40,Aire-sur-l'Adour,AGIR ENSEMBLE POUR UN AVENIR SEREIN,24,F,CABANE Laetitia
