code_departement,ville,libelle_liste,rang,genre,nom_prenom
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",1,M,GIRARD-DESPRAULEX Paul
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",2,F,BALAIN Anne-Marie
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",3,M,BRON-FONTANAZ Michel
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",4,F,BATMALE Saloua
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",5,M,GENOUD Luc
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",6,F,BILLOUD Florence
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",7,M,DUCRET Olivier
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",8,F,GIRARD-DESPRAULEX Marie-Laure
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",9,M,GAY Nicolas
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",10,F,BESSON Stéphanie
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",11,M,CETTOUR-MEUNIER Romain
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",12,F,BENAND Valérie
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",13,M,MAIRE Sylvain
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",14,F,BENAND Brigitte
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",15,M,FAVRE-ROCHEX Adam
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",16,F,BERTHET Isabelle
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",17,M,MAXIT Stéphane
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",18,F,AVOCAT-MAULAZ Marie
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",19,M,GALLAY Nicolas
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",20,F,FAVRE-ROCHEX Stéphanie
74,Abondance,"ABONDANCE : Poursuivre l'action, Penser l'avenir",21,M,DUCHATEL Etienne
74,Alby-sur-Chéran,"ALBY, L'AVENIR ENSEMBLE !",1,F,BOCH Jocelyne
74,Alby-sur-Chéran,"ALBY, L'AVENIR ENSEMBLE !",2,M,DANTON Christophe
74,Alby-sur-Chéran,"ALBY, L'AVENIR ENSEMBLE !",3,F,AMBIEHL Dorine
