code_departement,ville,libelle_liste,rang,genre,nom_prenom
41,Ambloy,BIEN VIVRE À AMBLOY,1,F,BOULAY Lydie
41,Ambloy,BIEN VIVRE À AMBLOY,2,M,YVONNEAU Charles
41,Ambloy,BIEN VIVRE À AMBLOY,3,F,BARLATIER Laure
41,Ambloy,BIEN VIVRE À AMBLOY,4,M,LANGLAIS Damien
41,Ambloy,BIEN VIVRE À AMBLOY,5,F,DESNEUX Christelle
41,Ambloy,BIEN VIVRE À AMBLOY,6,M,NAVARRE Emmanuel
41,Ambloy,BIEN VIVRE À AMBLOY,7,F,PITET Julie
41,Ambloy,BIEN VIVRE À AMBLOY,8,M,GIRAULT Vincent
41,Ambloy,BIEN VIVRE À AMBLOY,9,F,BROSSIER-PLESSIS Isabelle
41,Ambloy,BIEN VIVRE À AMBLOY,10,M,BEAUFRÈRE Benjamin
41,Ambloy,BIEN VIVRE À AMBLOY,11,F,DESNEUX Marie Christelle
41,Ambloy,BIEN VIVRE À AMBLOY,12,M,TESTEAUX Jacky
41,Angé,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,1,M,BLONDEAU Patrice
41,Angé,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,2,F,RENARD Sylvie
41,Angé,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,3,M,BILLAULT Lenaïg
41,Angé,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,4,F,BAUDET Chrystelle
41,Angé,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,5,M,BAK Clément
41,Angé,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,6,F,TASSAERT Murielle
41,Angé,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,7,M,LAUNAY Jacques
41,Angé,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,8,F,RETY Séverine
41,Angé,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,9,M,DIAS Fabien
41,Angé,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,10,F,PELERIN Mélanie
41,Angé,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,11,M,NAUDON Dorian
41,Angé,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,12,F,DANGER Caroline
41,Angé,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,13,M,FAICHAUD Emmanuel
41,Angé,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,14,F,CHANTIER Karine
41,Angé,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,15,M,FONTENAU Alexandre
41,Angé,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,16,F,DUBOIS Anne-Marie
41,Angé,AGIR AUJOURD'HUI POUR CONSTRUIRE DEMAIN,17,M,DOMALAIN Alan
41,Areines,Bien vivre à Areines,1,F,JEANTHEAU Nicole
41,Areines,Bien vivre à Areines,2,M,LOUBÈRE Jean-Jacques
41,Areines,Bien vivre à Areines,3,F,COCHET Valérie
41,Areines,Bien vivre à Areines,4,M,RIOTTEAU Eric
41,Areines,Bien vivre à Areines,5,F,MONCHÂTRE Christine
41,Areines,Bien vivre à Areines,6,M,ANDRIEU Georges
41,Areines,Bien vivre à Areines,7,F,BRAGG Emily
41,Areines,Bien vivre à Areines,8,M,FRAIN Laurent
41,Areines,Bien vivre à Areines,9,F,HERY Catherine
41,Areines,Bien vivre à Areines,10,M,POULLEAU Philippe
41,Areines,Bien vivre à Areines,11,F,LEPERE Manuela
41,Areines,Bien vivre à Areines,12,M,LOUVET François
41,Areines,Bien vivre à Areines,13,F,LOCK Elsy
41,Areines,Bien vivre à Areines,14,M,BOUILLO Olivier
41,Areines,Bien vivre à Areines,15,F,HERISSON Clélia
41,Areines,Bien vivre à Areines,16,M,ROULLEAU David
41,Artins,ARTINS 2026,1,M,SAVARY Rémi
41,Artins,ARTINS 2026,2,F,PANNAUD Geneviève
41,Artins,ARTINS 2026,3,M,BROSSARD Jean-Christophe
41,Artins,ARTINS 2026,4,F,BLANCHARD Françoise
41,Artins,ARTINS 2026,5,M,GOURMAUD Quentin
41,Artins,ARTINS 2026,6,F,BOUBÉ-KEROUEDAN Marine
41,Artins,ARTINS 2026,7,M,LEMOINE Corentin
41,Artins,ARTINS 2026,8,F,CAUDRON Martine
41,Artins,ARTINS 2026,9,M,CONSTANTIN Yves
41,Artins,ARTINS 2026,10,F,HODELIN Chantal
41,Artins,ARTINS 2026,11,M,BORDE Rémy
41,Artins,ARTINS 2026,12,F,BAUDRON Françoise
41,Artins,ARTINS 2026,13,M,DESPAS Sebastien
41,Autainville,"Autainville, aujourd'hui et demain",1,F,BOUSSET Karine
41,Autainville,"Autainville, aujourd'hui et demain",2,M,BETIN Jean-Luc
41,Autainville,"Autainville, aujourd'hui et demain",3,F,ROGUINSKI Anna
41,Autainville,"Autainville, aujourd'hui et demain",4,M,CHASSIER Julien
41,Autainville,"Autainville, aujourd'hui et demain",5,F,BROCHET Marion
41,Autainville,"Autainville, aujourd'hui et demain",6,M,MOUALFI-AOUINA Ryad
41,Autainville,"Autainville, aujourd'hui et demain",7,F,HOUWEN Anaïs
41,Autainville,"Autainville, aujourd'hui et demain",8,M,LA BRIOLA Roméo
41,Autainville,"Autainville, aujourd'hui et demain",9,F,LACHAUD Aude
41,Autainville,"Autainville, aujourd'hui et demain",10,M,LACOMBE Gérald
41,Autainville,"Autainville, aujourd'hui et demain",11,F,GUY Angélique
41,Autainville,"Autainville, aujourd'hui et demain",12,M,DUCATTEEUW Wilfrid
41,Autainville,"Autainville, aujourd'hui et demain",13,F,ANDRÉ Typhaine
41,Autainville,ENSEMBLE POUR AUTAINVILLE,1,M,PIEDNOIR Didier
41,Autainville,ENSEMBLE POUR AUTAINVILLE,2,F,JAMMES Sandrine
