code_departement,ville,libelle_liste,rang,genre,nom_prenom
24,Abjat-sur-Bandiat,Abjat aujourd'hui et demain,1,M,CHATEAU Fabrice
24,Abjat-sur-Bandiat,Abjat aujourd'hui et demain,2,F,ALLAFORT Maryline
24,Abjat-sur-Bandiat,Abjat aujourd'hui et demain,3,M,BARDEAU Ludovic
24,Abjat-sur-Bandiat,Abjat aujourd'hui et demain,4,F,BONNEVILLE Yveline
24,Abjat-sur-Bandiat,Abjat aujourd'hui et demain,5,M,BILLAUD Olivier
24,Abjat-sur-Bandiat,Abjat aujourd'hui et demain,6,F,HOUBIGAND Pauline
24,Abjat-sur-Bandiat,Abjat aujourd'hui et demain,7,M,CHABOT DUBREUIL Pierrick
24,Abjat-sur-Bandiat,Abjat aujourd'hui et demain,8,F,LAGRAULET Marion
24,Abjat-sur-Bandiat,Abjat aujourd'hui et demain,9,M,COUSSY Kévin
24,Abjat-sur-Bandiat,Abjat aujourd'hui et demain,10,F,LEGELEUX Christelle
24,Abjat-sur-Bandiat,Abjat aujourd'hui et demain,11,M,DOUCET Jean-Luc
24,Abjat-sur-Bandiat,Abjat aujourd'hui et demain,12,F,SZUBERT Rita
24,Abjat-sur-Bandiat,Abjat aujourd'hui et demain,13,M,PAULHIAC Hubert
24,Abjat-sur-Bandiat,Abjat aujourd'hui et demain,14,F,ZYGELMAN Marina
24,Abjat-sur-Bandiat,Abjat aujourd'hui et demain,15,M,VEDRENNE Grégory
24,Abjat-sur-Bandiat,Abjat aujourd'hui et demain,16,F,CHRISTOPHORY MALLEMANCHE Florence
24,Abjat-sur-Bandiat,Abjat aujourd'hui et demain,17,M,GIBIAT Christian
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",1,F,DRUILLOLE Christelle
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",2,M,GENESTE Jean-Marie
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",3,F,LUQUAIN Bernadette
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",4,M,FORTUNEL David
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",5,F,BOMME-ROUSSARIE Stéphanie
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",6,M,BIZET Axel
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",7,F,DUPOUY Emmanuelle
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",8,M,HIVER Jean Charles
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",9,F,PAPON Nathalie
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",10,M,GAUVRIT Olivier
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",11,F,SIMONNET Sara
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",12,M,GARROUTY Philippe
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",13,F,ESTEVE Manon
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",14,M,FERREC Yves
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",15,F,REBIERE Chantal
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",16,M,BOUTHIER Serge
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",17,F,NEGRIER Fabienne
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",18,M,DE MATHA Alain
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",19,F,SEEGERS Florence
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",20,M,DE GUIGNÉ Bruno
24,Agonac,"ENSEMBLE, PRÉSERVONS AUJOURD'HUI, BÂTISSONS DEMAIN",21,F,DUBOS Eve
24,Ajat,BIEN VIVRE A AJAT,1,M,CLERJOUX Didier
24,Ajat,BIEN VIVRE A AJAT,2,F,CLAVERIE Jacqueline
24,Ajat,BIEN VIVRE A AJAT,3,M,MANDRAL Bruno
24,Ajat,BIEN VIVRE A AJAT,4,F,DUBOST Bénédicte
24,Ajat,BIEN VIVRE A AJAT,5,M,BENART Claude
24,Ajat,BIEN VIVRE A AJAT,6,F,VIRESOLVIT Isabelle
24,Ajat,BIEN VIVRE A AJAT,7,M,CHAPUIS Laurent
24,Ajat,BIEN VIVRE A AJAT,8,F,SOULINGEAS Cécile
24,Ajat,BIEN VIVRE A AJAT,9,M,ROLAND Nicolas
24,Ajat,BIEN VIVRE A AJAT,10,F,LAMOUROUX Corinne
24,Ajat,BIEN VIVRE A AJAT,11,M,LATRON Didier
24,Allas-les-Mines,BIEN VIVRE A ALLAS,1,M,LARAVOIRE Jean-François
24,Allas-les-Mines,BIEN VIVRE A ALLAS,2,F,BOUYSSOU Joëlle
24,Allas-les-Mines,BIEN VIVRE A ALLAS,3,M,GAROUTY Yves
24,Allas-les-Mines,BIEN VIVRE A ALLAS,4,F,BARDET Marine
24,Allas-les-Mines,BIEN VIVRE A ALLAS,5,M,DEMPURE Gilles
24,Allas-les-Mines,BIEN VIVRE A ALLAS,6,F,DE LACERDA ADRIANO Sophie
24,Allas-les-Mines,BIEN VIVRE A ALLAS,7,M,BRULEY Sylvain
24,Allas-les-Mines,BIEN VIVRE A ALLAS,8,F,MOOR Corinne
24,Allas-les-Mines,BIEN VIVRE A ALLAS,9,M,ULDRY Julien
24,Allas-les-Mines,BIEN VIVRE A ALLAS,10,F,PIETERS BRIEDE Marie Sophie
24,Allas-les-Mines,BIEN VIVRE A ALLAS,11,M,DARCQ Jean-Michel
24,Allemans,Continuons ensemble à faire vivre Allemans,1,M,TRICOIRE Allain
24,Allemans,Continuons ensemble à faire vivre Allemans,2,F,CHAUMETTE Moïsette
24,Allemans,Continuons ensemble à faire vivre Allemans,3,M,OLLIVIER Gérard
24,Allemans,Continuons ensemble à faire vivre Allemans,4,F,GIMBERGUES Ann
24,Allemans,Continuons ensemble à faire vivre Allemans,5,M,BOUYER Joël
24,Allemans,Continuons ensemble à faire vivre Allemans,6,F,OLLIVIER Gaëlle
24,Allemans,Continuons ensemble à faire vivre Allemans,7,M,ARMANDIE Valentin
24,Allemans,Continuons ensemble à faire vivre Allemans,8,F,CHATEAU Géraldine
24,Allemans,Continuons ensemble à faire vivre Allemans,9,M,GIMBERGUES Dominique
24,Allemans,Continuons ensemble à faire vivre Allemans,10,F,VICO Laëtitia
24,Allemans,Continuons ensemble à faire vivre Allemans,11,M,FERRIER David
24,Allemans,Continuons ensemble à faire vivre Allemans,12,F,CHAUMETTE Nathalie
24,Allemans,Continuons ensemble à faire vivre Allemans,13,M,MOULINIER Jean
24,Allemans,Continuons ensemble à faire vivre Allemans,14,F,JOUBERT Margaux
24,Allemans,Continuons ensemble à faire vivre Allemans,15,M,PEYRAT Jérémi
24,Allemans,Continuons ensemble à faire vivre Allemans,16,F,CHARBONNET Emilie
24,Allemans,Continuons ensemble à faire vivre Allemans,17,M,PERCOT Sylvain
24,Alles-sur-Dordogne,ECOUTER ET AGIR ENSEMBLE,1,M,TESSANDIER Alain
24,Alles-sur-Dordogne,ECOUTER ET AGIR ENSEMBLE,2,F,ROQUE Sylvie
24,Alles-sur-Dordogne,ECOUTER ET AGIR ENSEMBLE,3,M,AUDIBERT Francis
24,Alles-sur-Dordogne,ECOUTER ET AGIR ENSEMBLE,4,F,LEMBOUB Brigitte
24,Alles-sur-Dordogne,ECOUTER ET AGIR ENSEMBLE,5,M,ROUGIER Rémi
24,Alles-sur-Dordogne,ECOUTER ET AGIR ENSEMBLE,6,F,MANDEIX Ingrid
24,Alles-sur-Dordogne,ECOUTER ET AGIR ENSEMBLE,7,M,BERTRANDIE Christophe
24,Alles-sur-Dordogne,ECOUTER ET AGIR ENSEMBLE,8,F,CHAINEUX Dominique
24,Alles-sur-Dordogne,ECOUTER ET AGIR ENSEMBLE,9,M,LESVIGNE Sébastien
24,Alles-sur-Dordogne,ECOUTER ET AGIR ENSEMBLE,10,F,LABROUSSE Anaëlle
24,Alles-sur-Dordogne,ECOUTER ET AGIR ENSEMBLE,11,M,DELHON Christian
24,Angoisse,Ensemble construisons l'Avenir d'Angoisse,1,M,GADAUD Joël
24,Angoisse,Ensemble construisons l'Avenir d'Angoisse,2,F,ADAM Ginette
24,Angoisse,Ensemble construisons l'Avenir d'Angoisse,3,M,LAMONERIE Bruno
24,Angoisse,Ensemble construisons l'Avenir d'Angoisse,4,F,ADAM PESKLEVEI Aurélie
24,Angoisse,Ensemble construisons l'Avenir d'Angoisse,5,M,CHOULY Frédéric
24,Angoisse,Ensemble construisons l'Avenir d'Angoisse,6,F,BRILLANT Romane
24,Angoisse,Ensemble construisons l'Avenir d'Angoisse,7,M,PORTELETTE Philippe
24,Angoisse,Ensemble construisons l'Avenir d'Angoisse,8,F,FAROUT Isabelle
24,Angoisse,Ensemble construisons l'Avenir d'Angoisse,9,M,BLONDY Jean-Jacques
24,Angoisse,Ensemble construisons l'Avenir d'Angoisse,10,F,POMARES Sarah
24,Angoisse,Ensemble construisons l'Avenir d'Angoisse,11,M,BOURDAIS Christophe
24,Angoisse,Ensemble construisons l'Avenir d'Angoisse,12,F,RUDELLE Marie
24,Angoisse,Ensemble construisons l'Avenir d'Angoisse,13,M,LAUFFENBURGER Thierry
24,Angoisse,Ensemble construisons l'Avenir d'Angoisse,14,F,VAN DER WIJNGAART Tina
24,Angoisse,Ensemble construisons l'Avenir d'Angoisse,15,M,LORENZI Raphaël
24,Anlhiac,"Anlhiac, forgeons demain",1,M,FAURE Philippe
24,Anlhiac,"Anlhiac, forgeons demain",2,F,CHAMPAGNE Marie
24,Anlhiac,"Anlhiac, forgeons demain",3,M,GOUDAL Jérôme
24,Anlhiac,"Anlhiac, forgeons demain",4,F,GUEHENEUX Maud
24,Anlhiac,"Anlhiac, forgeons demain",5,M,ANDRAUD Alain
24,Anlhiac,"Anlhiac, forgeons demain",6,F,REBIERE-TEILLET Isabelle
24,Anlhiac,"Anlhiac, forgeons demain",7,M,ROUBINET Florient
24,Anlhiac,"Anlhiac, forgeons demain",8,F,GOUZON Marie-Thérèse
24,Anlhiac,"Anlhiac, forgeons demain",9,M,EYMERY Eric
24,Anlhiac,"Anlhiac, forgeons demain",10,F,VIROL Marine
24,Anlhiac,"Anlhiac, forgeons demain",11,M,BOUCHE David
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,1,F,ALARCON Marie-Laure
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,2,M,BARBUT Jérôme
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,3,F,RIBES Béatrice
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,4,M,HARTEL Eric
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,5,F,LAPOUGE Sabine
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,6,M,GEOFFROY Jean-Claude
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,7,F,GEORGEVAIL Françoise
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,8,M,SGARBI Benjamin
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,9,F,ALARCON Angèle
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,10,M,ALARCON Flavien
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,11,F,RODRIGUEZ Sarah
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,12,M,VERBRUGGHE Stéphane
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,13,F,ROUSSEL CHARRIERE Chantal
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,14,M,DEMONTOUX Clément
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,15,F,LAGUERRE Maryse
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,16,M,BISSON Benoit
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,17,F,DELSOL Marine
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,18,M,CHAMCHOYAN Christophe
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,19,F,LOIRE Sandrine
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,20,M,RIBES Pascal
24,Annesse-et-Beaulieu,AGIR AU QUOTIDIEN PREPARER DEMAIN,21,F,THOMASSON Muguette
24,Antonne-et-Trigonant,AGIR ENSEMBLE POUR ANTONNE ET TRIGONANT,1,M,LE MAO Daniel
24,Antonne-et-Trigonant,AGIR ENSEMBLE POUR ANTONNE ET TRIGONANT,2,F,MEYNARD Laurence
24,Antonne-et-Trigonant,AGIR ENSEMBLE POUR ANTONNE ET TRIGONANT,3,M,PLANCHE Jean-Luc
24,Antonne-et-Trigonant,AGIR ENSEMBLE POUR ANTONNE ET TRIGONANT,4,F,DENIS-PALEM Sylvie
24,Antonne-et-Trigonant,AGIR ENSEMBLE POUR ANTONNE ET TRIGONANT,5,M,COURNIL Sébastien
24,Antonne-et-Trigonant,AGIR ENSEMBLE POUR ANTONNE ET TRIGONANT,6,F,KERSUAL Pauline
24,Antonne-et-Trigonant,AGIR ENSEMBLE POUR ANTONNE ET TRIGONANT,7,M,CLEYRAT Yannick
24,Antonne-et-Trigonant,AGIR ENSEMBLE POUR ANTONNE ET TRIGONANT,8,F,JOUVIE Gaëlle
24,Antonne-et-Trigonant,AGIR ENSEMBLE POUR ANTONNE ET TRIGONANT,9,M,DESVEAUX Didier
24,Antonne-et-Trigonant,AGIR ENSEMBLE POUR ANTONNE ET TRIGONANT,10,F,MURAT Valérie
24,Antonne-et-Trigonant,AGIR ENSEMBLE POUR ANTONNE ET TRIGONANT,11,M,ROGATION Jérôme
24,Antonne-et-Trigonant,AGIR ENSEMBLE POUR ANTONNE ET TRIGONANT,12,F,TROUILLARD-PERROT Anne
24,Antonne-et-Trigonant,AGIR ENSEMBLE POUR ANTONNE ET TRIGONANT,13,M,BOULOGNE Pascal
24,Antonne-et-Trigonant,AGIR ENSEMBLE POUR ANTONNE ET TRIGONANT,14,F,ALBERT Viviane
24,Antonne-et-Trigonant,AGIR ENSEMBLE POUR ANTONNE ET TRIGONANT,15,M,TALOU Frédéric
24,Antonne-et-Trigonant,AGIR ENSEMBLE POUR ANTONNE ET TRIGONANT,16,F,SOLERA-CHACON Marine
24,Antonne-et-Trigonant,AGIR ENSEMBLE POUR ANTONNE ET TRIGONANT,17,M,FOURNIER David
24,Archignac,"Archignac, ensemble pour demain",1,F,BON Karine
24,Archignac,"Archignac, ensemble pour demain",2,M,PORTE Eric
24,Archignac,"Archignac, ensemble pour demain",3,F,PERRIN Héloïse
24,Archignac,"Archignac, ensemble pour demain",4,M,BASTIDE Daniel
24,Archignac,"Archignac, ensemble pour demain",5,F,BOURGEADE Virgine
24,Archignac,"Archignac, ensemble pour demain",6,M,ROUSSET Philippe
24,Archignac,"Archignac, ensemble pour demain",7,F,LAVAL-HEZARD Florence
24,Archignac,"Archignac, ensemble pour demain",8,M,MARIEL Ghislain
24,Archignac,"Archignac, ensemble pour demain",9,F,DUBOIS Léa
24,Archignac,"Archignac, ensemble pour demain",10,M,ALARD Xavier
