code_departement,ville,libelle_liste,rang,genre,nom_prenom
30,Aigaliers,"PROXIMITE, SOLIDARITE, CITOYENNETE",1,F,AUJOULAT Laure Anne
30,Aigaliers,"PROXIMITE, SOLIDARITE, CITOYENNETE",2,M,RUOT David
30,Aigaliers,"PROXIMITE, SOLIDARITE, CITOYENNETE",3,F,ETIENNE Fidjy
30,Aigaliers,"PROXIMITE, SOLIDARITE, CITOYENNETE",4,M,TALLARON Jerôme
30,Aigaliers,"PROXIMITE, SOLIDARITE, CITOYENNETE",5,F,DI NARDO Melissa
30,Aigaliers,"PROXIMITE, SOLIDARITE, CITOYENNETE",6,M,MARREL Jérôme
30,Aigaliers,"PROXIMITE, SOLIDARITE, CITOYENNETE",7,F,ULRICH Rachel
30,Aigaliers,"PROXIMITE, SOLIDARITE, CITOYENNETE",8,M,SABIANI Pierre-Jean
30,Aigaliers,"PROXIMITE, SOLIDARITE, CITOYENNETE",9,F,RIVIERE Nicole-Marie-Yvette
30,Aigaliers,"PROXIMITE, SOLIDARITE, CITOYENNETE",10,M,LOYAL Johnny
30,Aigaliers,"PROXIMITE, SOLIDARITE, CITOYENNETE",11,F,TOURNAYRE Cécile
30,Aigaliers,"PROXIMITE, SOLIDARITE, CITOYENNETE",12,M,BOYER Daniel
30,Aigaliers,"PROXIMITE, SOLIDARITE, CITOYENNETE",13,F,DESCAZAUX Laure
30,Aigaliers,"PROXIMITE, SOLIDARITE, CITOYENNETE",14,M,SABATIER Jean-Baptiste
30,Aigaliers,"PROXIMITE, SOLIDARITE, CITOYENNETE",15,F,LIDON Yseulys
30,Aigremont,Aigremont 2026,1,M,TRINQUIER Gilles
30,Aigremont,Aigremont 2026,2,F,LAVOCAT Virginie
30,Aigremont,Aigremont 2026,3,M,ASSENAT Grégory
30,Aigremont,Aigremont 2026,4,F,ASSENAT-SZOSTAK Françoise
30,Aigremont,Aigremont 2026,5,M,STEVENS David
30,Aigremont,Aigremont 2026,6,F,SCHWARTZ-COLLIN Anne
30,Aigremont,Aigremont 2026,7,M,SOULIER Fabien
30,Aigremont,Aigremont 2026,8,F,AUBURGER-SALOM Gabriela
30,Aigremont,Aigremont 2026,9,M,FABRE Marc
30,Aigremont,Aigremont 2026,10,F,MONNIER Natacha
