code_departement,ville,libelle_liste,rang,genre,nom_prenom
64,Aast,L'avenir de AAST,1,M,HERVÉ Loïc
64,Aast,L'avenir de AAST,2,F,FRÉCHOU Sandra
64,Aast,L'avenir de AAST,3,M,LACPOUYMARIE Alain Fabien
64,Aast,L'avenir de AAST,4,F,ESTEBENET Marie-Océane
64,Aast,L'avenir de AAST,5,M,LACOURREGE Mathieu
64,Aast,L'avenir de AAST,6,F,BELIN Nadège
64,Aast,L'avenir de AAST,7,M,COLLIGNON Xavier
64,Aast,L'avenir de AAST,8,F,ROBLES Raymonde
64,Aast,L'avenir de AAST,9,M,SCHULZ Johan
64,Aast,L'avenir de AAST,10,F,DUFAUR-DESSUS Séverine
64,Aast,L'avenir de AAST,11,M,CORTES Lucas
64,Abidos,Abidos : continuons Toutes et Tous ensemble,1,M,MIRASSOU Jean-Claude
64,Abidos,Abidos : continuons Toutes et Tous ensemble,2,F,BACARDATZ Martine
64,Abidos,Abidos : continuons Toutes et Tous ensemble,3,M,LESCOUTE Thierry
64,Abidos,Abidos : continuons Toutes et Tous ensemble,4,F,CAZALET Mélinda
64,Abidos,Abidos : continuons Toutes et Tous ensemble,5,M,PERY Christophe
64,Abidos,Abidos : continuons Toutes et Tous ensemble,6,F,TOULOUZE Ludivine
64,Abidos,Abidos : continuons Toutes et Tous ensemble,7,M,SICRE Bernard
64,Abidos,Abidos : continuons Toutes et Tous ensemble,8,F,PETITBON Emmanuelle
64,Abidos,Abidos : continuons Toutes et Tous ensemble,9,M,CAZENAVE Bernard
64,Abidos,Abidos : continuons Toutes et Tous ensemble,10,F,ABBAS Dalila
64,Abidos,Abidos : continuons Toutes et Tous ensemble,11,M,BLANC Christopher
64,Abidos,Abidos : continuons Toutes et Tous ensemble,12,F,MASFERRER Nathalie
64,Abidos,Abidos : continuons Toutes et Tous ensemble,13,M,CHAFFANEL Christian
64,Abitain,Ensemble pour Abitain,1,M,NICOLAS Christophe
64,Abitain,Ensemble pour Abitain,2,F,MASERO Véronique
64,Abitain,Ensemble pour Abitain,3,M,GREGOIRE Florian
64,Abitain,Ensemble pour Abitain,4,F,PAGADOY Isabelle
64,Abitain,Ensemble pour Abitain,5,M,GOYTINO Daniel
64,Abitain,Ensemble pour Abitain,6,F,DEVALLOIS Chantal
64,Abitain,Ensemble pour Abitain,7,M,SEGUIN Nicolas
64,Abitain,Ensemble pour Abitain,8,F,MOREIRA Severine
64,Abitain,Ensemble pour Abitain,9,M,SERRES Jean-Michel
64,Abitain,Ensemble pour Abitain,10,F,GOMMÈS Nathalie
64,Abitain,Ensemble pour Abitain,11,M,FOURRIER Mathieu
64,Abitain,Ensemble pour Abitain,12,F,MORIN Sharleyne
64,Abitain,Ensemble pour Abitain,13,M,MENDIVE Francis
64,Abos,BIEN VIVRE ENSEMBLE A ABOS,1,M,CAZALÈRE Jean-Pierre
64,Abos,BIEN VIVRE ENSEMBLE A ABOS,2,F,SALLATO Amandine
64,Abos,BIEN VIVRE ENSEMBLE A ABOS,3,M,BARRAQUE Eric
64,Abos,BIEN VIVRE ENSEMBLE A ABOS,4,F,DE VARGAS Isabelle
64,Abos,BIEN VIVRE ENSEMBLE A ABOS,5,M,DUTTO Jean
64,Abos,BIEN VIVRE ENSEMBLE A ABOS,6,F,GOBRY Julia
64,Abos,BIEN VIVRE ENSEMBLE A ABOS,7,M,ADENIS Joël
64,Abos,BIEN VIVRE ENSEMBLE A ABOS,8,F,CASAURANCQ Edith
64,Abos,BIEN VIVRE ENSEMBLE A ABOS,9,M,ARTAXET Cédric
64,Abos,BIEN VIVRE ENSEMBLE A ABOS,10,F,CAZANAVE-HOURQUET Pauline
64,Abos,BIEN VIVRE ENSEMBLE A ABOS,11,M,BARLET Jean
64,Abos,BIEN VIVRE ENSEMBLE A ABOS,12,F,NAUDY Delphine
64,Abos,BIEN VIVRE ENSEMBLE A ABOS,13,M,MARLAT Patrick Michel
64,Abos,BIEN VIVRE ENSEMBLE A ABOS,14,F,MAILHARRIN Ghislaine
64,Abos,BIEN VIVRE ENSEMBLE A ABOS,15,M,GARNIER Dominique
64,Abère,ABÈRE 2026,1,M,LAGABARRE Maxime
64,Abère,ABÈRE 2026,2,F,LÉCUSSAN Bérengère Jeanne Paule
64,Abère,ABÈRE 2026,3,M,REY-DE-HAUT Eric
64,Abère,ABÈRE 2026,4,F,BOUDASSOU Sandrine
64,Abère,ABÈRE 2026,5,M,HOURCADE Christian
64,Abère,ABÈRE 2026,6,F,CAPARVI Séverine
64,Abère,ABÈRE 2026,7,M,REY-DE-HAUT Jérôme
64,Abère,ABÈRE 2026,8,F,BÉTRACQ Geneviève
64,Abère,ABÈRE 2026,9,M,BETRACQ Cédric
64,Abère,ABÈRE 2026,10,F,LORAND Marie
64,Abère,ABÈRE 2026,11,M,LABAU Nicolas
64,Accous,Au service d'Accous,1,M,BARRAUD Dany
64,Accous,Au service d'Accous,2,F,CLAVERANNE Sandrine
64,Accous,Au service d'Accous,3,M,BERGEZ Eric
64,Accous,Au service d'Accous,4,F,LANNEGRAND Clémentine
64,Accous,Au service d'Accous,5,M,ASSERQUET André
64,Accous,Au service d'Accous,6,F,AÏÇAGUER Solange
64,Accous,Au service d'Accous,7,M,COLLET Denis
64,Accous,Au service d'Accous,8,F,BONNEMAZOU Aude
64,Accous,Au service d'Accous,9,M,APIOU Michel
64,Accous,Au service d'Accous,10,F,ROCHET Michèle
64,Accous,Au service d'Accous,11,M,MOULIA François
64,Agnos,Agnos aujourd'hui et demain,1,M,LENDRES Patrick
64,Agnos,Agnos aujourd'hui et demain,2,F,ZAGO Béatrice
64,Agnos,Agnos aujourd'hui et demain,3,M,MARTINEZ Maurice
64,Agnos,Agnos aujourd'hui et demain,4,F,CALMEJANE Sylvie
64,Agnos,Agnos aujourd'hui et demain,5,M,HAURON Jean-Pierre
64,Agnos,Agnos aujourd'hui et demain,6,F,RESTOYBURU Mireille
64,Agnos,Agnos aujourd'hui et demain,7,M,LAPLASSOTTE Bruno
64,Agnos,Agnos aujourd'hui et demain,8,F,SERRANO Marie-Pierre
64,Agnos,Agnos aujourd'hui et demain,9,M,PRETOU Dominique
64,Agnos,Agnos aujourd'hui et demain,10,F,ARANGOÏS Patricia
64,Agnos,Agnos aujourd'hui et demain,11,M,BARRIERE Quentin
64,Agnos,Agnos aujourd'hui et demain,12,F,LABARRERE Anne-Marie
64,Agnos,Agnos aujourd'hui et demain,13,M,MOLUS Serge
64,Agnos,Agnos aujourd'hui et demain,14,F,CONSTANTY Manon
64,Agnos,Agnos aujourd'hui et demain,15,M,GARBAY Thierry
64,Agnos,Agnos aujourd'hui et demain,16,F,BILLEMONT Camille
64,Agnos,Agnos aujourd'hui et demain,17,M,PORCHERON Christian Claude
64,Ahaxe-Alciette-Bascassan,ELGARREKIN,1,M,BIDART Jean-Paul
64,Ahaxe-Alciette-Bascassan,ELGARREKIN,2,F,LALAURETTE Olivia
64,Ahaxe-Alciette-Bascassan,ELGARREKIN,3,M,DUHALDE Régis
64,Ahaxe-Alciette-Bascassan,ELGARREKIN,4,F,SUZAN Audrey
64,Ahaxe-Alciette-Bascassan,ELGARREKIN,5,M,ETCHEPAREBORDE Ellande
64,Ahaxe-Alciette-Bascassan,ELGARREKIN,6,F,DUBOURDIEU Helena
64,Ahaxe-Alciette-Bascassan,ELGARREKIN,7,M,HARLOUCHET Xabi
64,Ahaxe-Alciette-Bascassan,ELGARREKIN,8,F,LURO Argitxu
64,Ahaxe-Alciette-Bascassan,ELGARREKIN,9,M,JAUREGUY Cédric
64,Ahaxe-Alciette-Bascassan,ELGARREKIN,10,F,CLAMP Mégan
64,Ahaxe-Alciette-Bascassan,ELGARREKIN,11,M,DAGUERRE Bertrand
64,Ahetze,AHETZEN,1,M,LABAT-ARAMENDY Ramuntxo
64,Ahetze,AHETZEN,2,F,FORDIN Maïté
64,Ahetze,AHETZEN,3,M,CAPENDEGUY Santiago
64,Ahetze,AHETZEN,4,F,CARRERA-INDO Maïder
64,Ahetze,AHETZEN,5,M,KUGLER CURUTCHET Sébastien
64,Ahetze,AHETZEN,6,F,BRUNIAU Bérénice
64,Ahetze,AHETZEN,7,M,ALDALURRA Charle
64,Ahetze,AHETZEN,8,F,MOLERES Maritxu
64,Ahetze,AHETZEN,9,M,ALVAREZ Philippe
64,Ahetze,AHETZEN,10,F,ALDALURRA Amaia
64,Ahetze,AHETZEN,11,M,ETCHEGARAY Ramuntxo
64,Ahetze,AHETZEN,12,F,CARRERA-INDO Nahia
64,Ahetze,AHETZEN,13,M,ARTAYET Julen
64,Ahetze,AHETZEN,14,F,ALAMAN Alaïa
64,Ahetze,AHETZEN,15,M,APPLAINCOURT Arthur
64,Ahetze,AHETZEN,16,F,JORAJURIA Marie-Pierre
64,Ahetze,AHETZEN,17,M,BERGARECHE Ioritz
64,Ahetze,AHETZEN,18,F,GARCIA Y PEREDA Carole
64,Ahetze,AHETZEN,19,M,ETXOAN Michel
