code_departement,ville,libelle_liste,rang,genre,nom_prenom
12,Agen-d'Aveyron,AGEN D'AVENIR,1,M,PENDARIES Damien
12,Agen-d'Aveyron,AGEN D'AVENIR,2,F,CAMBEFORT Virginie
12,Agen-d'Aveyron,AGEN D'AVENIR,3,M,GALIBERT Michel
12,Agen-d'Aveyron,AGEN D'AVENIR,4,F,OLIVIER Sandra
12,Agen-d'Aveyron,AGEN D'AVENIR,5,M,PAULHE Hervé
12,Agen-d'Aveyron,AGEN D'AVENIR,6,F,CAYLA Anne
12,Agen-d'Aveyron,AGEN D'AVENIR,7,M,CAMBON Jean-Bernard
12,Agen-d'Aveyron,AGEN D'AVENIR,8,F,ROUQUETTE Odette
12,Agen-d'Aveyron,AGEN D'AVENIR,9,M,GUION Daniel
12,Agen-d'Aveyron,AGEN D'AVENIR,10,F,VIGUIER Nadège
12,Agen-d'Aveyron,AGEN D'AVENIR,11,M,ALAUZET Benoît
12,Agen-d'Aveyron,AGEN D'AVENIR,12,F,FABRE Aly
12,Agen-d'Aveyron,AGEN D'AVENIR,13,M,BOUSQUET Aurélien
12,Agen-d'Aveyron,AGEN D'AVENIR,14,F,TABELLION Manon
12,Agen-d'Aveyron,AGEN D'AVENIR,15,M,BELET Florian
12,Agen-d'Aveyron,AGEN D'AVENIR,16,F,POUGET Céline
12,Agen-d'Aveyron,AGEN D'AVENIR,17,M,AUJAMES Philippe
12,Agen-d'Aveyron,"Notre commune, notre force",1,M,DE VEDELLY Laurent
12,Agen-d'Aveyron,"Notre commune, notre force",2,F,BATUT Madeleine
12,Agen-d'Aveyron,"Notre commune, notre force",3,M,OLIVIER William
12,Agen-d'Aveyron,"Notre commune, notre force",4,F,GINESTET Aurore
12,Agen-d'Aveyron,"Notre commune, notre force",5,M,BAPTISTE Florent
12,Agen-d'Aveyron,"Notre commune, notre force",6,F,MIGNONAC Valérie
12,Agen-d'Aveyron,"Notre commune, notre force",7,M,COLONGES Lionel
12,Agen-d'Aveyron,"Notre commune, notre force",8,F,CABRIT Christine
12,Agen-d'Aveyron,"Notre commune, notre force",9,M,PONS Patrick
12,Agen-d'Aveyron,"Notre commune, notre force",10,F,LEYGUES-CLERC Christelle
12,Agen-d'Aveyron,"Notre commune, notre force",11,M,FOISSAC Eric
12,Agen-d'Aveyron,"Notre commune, notre force",12,F,DVARISHKIS Virginie
