code_departement,ville,libelle_liste,rang,genre,nom_prenom
80,Abbeville,ABBEVILLE DEMAIN,1,M,TONOLLI Angelo
80,Abbeville,ABBEVILLE DEMAIN,2,F,VAST Julie
80,Abbeville,ABBEVILLE DEMAIN,3,M,GHYS Laurent
80,Abbeville,ABBEVILLE DEMAIN,4,F,CARETTE Amélie
80,Abbeville,ABBEVILLE DEMAIN,5,M,COUPEL Aurélien
80,Abbeville,ABBEVILLE DEMAIN,6,F,ARCIVAL Isabelle
80,Abbeville,ABBEVILLE DEMAIN,7,M,HÉNIQUE Francis
80,Abbeville,ABBEVILLE DEMAIN,8,F,DEMAILLE Delphine
80,Abbeville,ABBEVILLE DEMAIN,9,M,DUCLERCQ Matthieu
80,Abbeville,ABBEVILLE DEMAIN,10,F,BECUE Elodie
80,Abbeville,ABBEVILLE DEMAIN,11,M,PAVIE Maximilien
80,Abbeville,ABBEVILLE DEMAIN,12,F,BRUVRY-SINOQUET Vrignie
80,Abbeville,ABBEVILLE DEMAIN,13,M,CORNETTE Jean-Christian
80,Abbeville,ABBEVILLE DEMAIN,14,F,PAUCHET Jessica
80,Abbeville,ABBEVILLE DEMAIN,15,M,TERNOIS Lucas
80,Abbeville,ABBEVILLE DEMAIN,16,F,HEMBERT Dominique
80,Abbeville,ABBEVILLE DEMAIN,17,M,GOMEL Julien
80,Abbeville,ABBEVILLE DEMAIN,18,F,PEULEVEY Stéphanie
80,Abbeville,ABBEVILLE DEMAIN,19,M,MEUNIER Jean-Michel
80,Abbeville,ABBEVILLE DEMAIN,20,F,FENAIN Stéphanie
80,Abbeville,ABBEVILLE DEMAIN,21,M,ETTON David
80,Abbeville,ABBEVILLE DEMAIN,22,F,DUPUIS Isabelle
80,Abbeville,ABBEVILLE DEMAIN,23,M,DESESQUELLES Gilles
80,Abbeville,ABBEVILLE DEMAIN,24,F,SACQUEPEE Elisabeth
80,Abbeville,ABBEVILLE DEMAIN,25,M,LEBERTON Jean-Marc
80,Abbeville,ABBEVILLE DEMAIN,26,F,BOUCHER Sabine
80,Abbeville,ABBEVILLE DEMAIN,27,M,CAMPION Vincent
80,Abbeville,ABBEVILLE DEMAIN,28,F,CHEVALLIER Céline
80,Abbeville,ABBEVILLE DEMAIN,29,M,DIEU Qaïs
