code_departement,ville,libelle_liste,rang,genre,nom_prenom
25,Abbans-Dessous,La commune d'Abbans-Dessous,1,M,CORCELLA-FAIVRE Christophe
25,Abbans-Dessous,La commune d'Abbans-Dessous,2,F,MENETRIER Francine
25,Abbans-Dessous,La commune d'Abbans-Dessous,3,M,BOLE Loïc
25,Abbans-Dessous,La commune d'Abbans-Dessous,4,F,BLAISE Sylvie
25,Abbans-Dessous,La commune d'Abbans-Dessous,5,M,DOUCELANCE Nicolas
25,Abbans-Dessous,La commune d'Abbans-Dessous,6,F,AUBEL Adeline
25,Abbans-Dessous,La commune d'Abbans-Dessous,7,M,VALLADONT Thibaut
25,Abbans-Dessous,La commune d'Abbans-Dessous,8,F,BATY Marie-Françoise
25,Abbans-Dessous,La commune d'Abbans-Dessous,9,M,CARISEY Christophe
25,Abbans-Dessous,La commune d'Abbans-Dessous,10,F,COURGEY Aurélie
25,Abbans-Dessous,La commune d'Abbans-Dessous,11,M,ANGOSTON Patrice
25,Abbans-Dessous,La commune d'Abbans-Dessous,12,F,BATY Aurélie
25,Abbans-Dessous,La commune d'Abbans-Dessous,13,M,LEVREY Alexandre
25,Abbans-Dessus,ABBANS-DESSUS,1,M,COMBY Emmanuel
25,Abbans-Dessus,ABBANS-DESSUS,2,F,MARLE Véronique
25,Abbans-Dessus,ABBANS-DESSUS,3,M,MANZONI Pierre
25,Abbans-Dessus,ABBANS-DESSUS,4,F,GUIDICELLI Florence
25,Abbans-Dessus,ABBANS-DESSUS,5,M,AUDIBERT Pierre
25,Abbans-Dessus,ABBANS-DESSUS,6,F,ALAVOINE Aude
25,Abbans-Dessus,ABBANS-DESSUS,7,M,CRETIN Roland
25,Abbans-Dessus,ABBANS-DESSUS,8,F,DEFRASNE Lily
25,Abbans-Dessus,ABBANS-DESSUS,9,M,FEUVRIER Hervé
25,Abbans-Dessus,ABBANS-DESSUS,10,F,MONTRICHARD Céline
25,Abbans-Dessus,ABBANS-DESSUS,11,M,DURON Marc
25,Abbenans,Bien vivre à Abbenans,1,M,HEDIN Rodney
25,Abbenans,Bien vivre à Abbenans,2,F,THUEILLON Pauline
25,Abbenans,Bien vivre à Abbenans,3,M,DUPERRET Christophe
25,Abbenans,Bien vivre à Abbenans,4,F,GUILLEMIN Florence
25,Abbenans,Bien vivre à Abbenans,5,M,PLAYEZ Julien
25,Abbenans,Bien vivre à Abbenans,6,F,THERNIER Elodie
25,Abbenans,Bien vivre à Abbenans,7,M,LUCHT Dylan
25,Abbenans,Bien vivre à Abbenans,8,F,DUPERRET Marine
25,Abbenans,Bien vivre à Abbenans,9,M,DUBOZ Clément
25,Abbenans,Bien vivre à Abbenans,10,F,BIANCHI Célia
25,Abbenans,"À VOTRE ÉCOUTE, ENGAGÉS POUR ABBENANS",1,M,PLAYEZ Guillaume
25,Abbenans,"À VOTRE ÉCOUTE, ENGAGÉS POUR ABBENANS",2,F,PIZARD Maud
