code_departement,ville,libelle_liste,rang,genre,nom_prenom
39,Abergement-la-Ronce,L'avenir ensemble,1,M,DUCREUX Philippe
39,Abergement-la-Ronce,L'avenir ensemble,2,F,FERREIRA DE SOUZA Nicole
39,Abergement-la-Ronce,L'avenir ensemble,3,M,ALBERTINI Michel
39,Abergement-la-Ronce,L'avenir ensemble,4,F,RAMAUX Ingrid
39,Abergement-la-Ronce,L'avenir ensemble,5,M,HUMBERT Jean-Yves
39,Abergement-la-Ronce,L'avenir ensemble,6,F,GERRIET Charline
39,Abergement-la-Ronce,L'avenir ensemble,7,M,BESANCON Dominique
39,Abergement-la-Ronce,L'avenir ensemble,8,F,MONGOUACHON Christine
39,Abergement-la-Ronce,L'avenir ensemble,9,M,MARESCHAL Christophe
39,Abergement-la-Ronce,L'avenir ensemble,10,F,BONTINCK Patricia
39,Abergement-la-Ronce,L'avenir ensemble,11,M,CURREAUX Yannick
39,Abergement-la-Ronce,L'avenir ensemble,12,F,MARESCHAL Claire
39,Abergement-la-Ronce,L'avenir ensemble,13,M,PERRENOT Aurélien
39,Abergement-la-Ronce,L'avenir ensemble,14,F,BESANCON Céline
39,Abergement-la-Ronce,L'avenir ensemble,15,M,BETTINELLI François
39,Abergement-le-Grand,Abergement-le-Grand,1,M,BAUD Jean-Baptiste
39,Abergement-le-Grand,Abergement-le-Grand,2,F,GEYER Bernadette
39,Abergement-le-Grand,Abergement-le-Grand,3,M,BARATTO Franck
39,Abergement-le-Grand,Abergement-le-Grand,4,F,PARLA Aurélie
39,Abergement-le-Grand,Abergement-le-Grand,5,M,BAUD Jean-Louis
39,Abergement-le-Grand,Abergement-le-Grand,6,F,STEHLY Margot
39,Abergement-le-Grand,Abergement-le-Grand,7,M,FAUQUET Jean-Claude
39,Abergement-le-Petit,ABERGEMENT LE PETIT,1,M,DAYET Baptiste
39,Abergement-le-Petit,ABERGEMENT LE PETIT,2,F,RICHARD Fanny
39,Abergement-le-Petit,ABERGEMENT LE PETIT,3,M,PARIS Samuel
39,Abergement-le-Petit,ABERGEMENT LE PETIT,4,F,JOAQUIM Monique
39,Abergement-le-Petit,ABERGEMENT LE PETIT,5,M,MENIGOZ Jean-Baptiste
39,Abergement-le-Petit,ABERGEMENT LE PETIT,6,F,JACQUEMIN Murielle
39,Abergement-lès-Thésy,ABERGEMENT-LES-THESY,1,M,VIENNET Baptiste
39,Abergement-lès-Thésy,ABERGEMENT-LES-THESY,2,F,GIROD Ambre
39,Abergement-lès-Thésy,ABERGEMENT-LES-THESY,3,M,VIENNET François
39,Abergement-lès-Thésy,ABERGEMENT-LES-THESY,4,F,DACLIN Charline
39,Abergement-lès-Thésy,ABERGEMENT-LES-THESY,5,M,NEGRI Hervé
39,Abergement-lès-Thésy,ABERGEMENT-LES-THESY,6,F,DACLIN Catherine
39,Abergement-lès-Thésy,ABERGEMENT-LES-THESY,7,M,VIENNET Sébastien
39,Aiglepierre,Agir Ensemble pour Aiglepierre,1,M,RAGUIN Yves
