code_departement,ville,libelle_liste,rang,genre,nom_prenom
17,Agudelle,AGUDELLE DEMAIN,1,F,MARPEAU Nathalie
17,Agudelle,AGUDELLE DEMAIN,2,M,FAVRE Stéphane
17,Agudelle,AGUDELLE DEMAIN,3,F,LAHAEYE Michelle
17,Agudelle,AGUDELLE DEMAIN,4,M,ARRIVÉ Roland
17,Agudelle,AGUDELLE DEMAIN,5,F,GRÉLARD Romane
17,Agudelle,AGUDELLE DEMAIN,6,M,ACQUIER Serge
17,Agudelle,AGUDELLE DEMAIN,7,F,BOUCHE Sabrina
17,Agudelle,AGUDELLE DEMAIN,8,M,INAUDIERE Kévin
17,Agudelle,AGUDELLE DEMAIN,9,F,INGREMEAU Audrey
17,Agudelle,"AGUDELLE, si ...",1,M,MARTIN Jacques
17,Agudelle,"AGUDELLE, si ...",2,F,PASQUIER Céline
17,Agudelle,"AGUDELLE, si ...",3,M,PASQUIER Daniel
17,Agudelle,"AGUDELLE, si ...",4,F,FERLAND Sonia
17,Agudelle,"AGUDELLE, si ...",5,M,PASQUIER Stéphane
17,Agudelle,"AGUDELLE, si ...",6,F,LESPORT Bénédicte
17,Agudelle,"AGUDELLE, si ...",7,M,JUDCZYE Olivier
17,Agudelle,"AGUDELLE, si ...",8,F,BEN-ABED Nadège
17,Agudelle,"AGUDELLE, si ...",9,M,PRIMAT Bernard
17,Agudelle,"AGUDELLE, si ...",10,F,GUILMINEAU Audrey
17,Agudelle,"AGUDELLE, si ...",11,M,LE GALL Romain
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,1,F,DRAPEAU Myriam
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,2,M,AUBIER Sebastien
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,3,F,CROC Peggy
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,4,M,TARAUD Benoit
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,5,F,BOUIN Christine
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,6,M,LESECHE Alain
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,7,F,DEVLIEGHERE Myriam
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,8,M,JASIAK Jean-Francois
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,9,F,HALLATTE Catherine
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,10,M,LE PENNUISIC Ewen
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,11,F,DUPUIS Catherine
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,12,M,VANDENBERGE Sebastien
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,13,F,VOILQUIN Nelly
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,14,M,BOULAIS Guy
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,15,F,EXPOSITO Anais
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,16,M,HOTTINGER Johan
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,17,F,SALIHEDDINE Yasmina
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,18,M,PAILLER Patrice
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,19,F,THIBAUDEAU Catherine
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,20,M,PINAUD Louis
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,21,F,RAIMOND Amelie
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,22,M,LOUVES Luc
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,23,F,DETCHENIQUE Lucie
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,24,M,DIOT Clement
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,25,F,CAUGNON Delphine
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,26,M,MAGNE Serge
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,27,F,POILPRE Frederique
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,28,M,MASURE Patrick
17,Aigrefeuille-d'Aunis,AIGREFEUILLE AUTREMENT,29,F,HERBELIN Perrine
17,Aigrefeuille-d'Aunis,"PLUS LOIN, ENSEMBLE",1,M,GAY Gilles
17,Aigrefeuille-d'Aunis,"PLUS LOIN, ENSEMBLE",2,F,DESCAMPS Anne-Sophie
