code_departement,ville,libelle_liste,rang,genre,nom_prenom
89,Aigremont,Pour Aigremont,1,M,MONTREYNAUD Frédéric
89,Aigremont,Pour Aigremont,2,F,ALMEIDA Christine
89,Aigremont,Pour Aigremont,3,M,DUFEIGNEUX Simon
89,Aigremont,Pour Aigremont,4,F,MOREAU Sylvie
89,Aigremont,Pour Aigremont,5,M,LEBRUN Sylvain
89,Aigremont,Pour Aigremont,6,F,CONFIDA Catherine
89,Aigremont,REUNIR,1,M,BETHERY Antoine
89,Aigremont,REUNIR,2,F,MIGAUX Sabine
89,Aigremont,REUNIR,3,M,HEURLEY Damien
89,Aigremont,REUNIR,4,F,LAVEAU Marion
89,Aigremont,REUNIR,5,M,BETHERY Sylvain
89,Aigremont,REUNIR,6,F,GUYOT Elisabeth
89,Aisy-sur-Armançon,TOUS UNIS POUR AISY,1,M,DÉZÉ Nicolas
89,Aisy-sur-Armançon,TOUS UNIS POUR AISY,2,F,FINCO Marie-Emmanuelle
89,Aisy-sur-Armançon,TOUS UNIS POUR AISY,3,M,CADART Olivier
89,Aisy-sur-Armançon,TOUS UNIS POUR AISY,4,F,BESANÇON Chantal
89,Aisy-sur-Armançon,TOUS UNIS POUR AISY,5,M,FINCO Jacky
89,Aisy-sur-Armançon,TOUS UNIS POUR AISY,6,F,MURGEY Eliane
89,Aisy-sur-Armançon,TOUS UNIS POUR AISY,7,M,LEMERCIER Anthony
89,Aisy-sur-Armançon,TOUS UNIS POUR AISY,8,F,PHILIPPE Sandrine
89,Aisy-sur-Armançon,TOUS UNIS POUR AISY,9,M,PLANTAROSE Geoffrey
89,Aisy-sur-Armançon,TOUS UNIS POUR AISY,10,F,DE IRAHOLA PERS Patricia
89,Aisy-sur-Armançon,TOUS UNIS POUR AISY,11,M,DOR Maxime
89,Ancy-le-Franc,Continuer à agir et préparer l'avenir pour ANCY LE FRANC - CUSY,1,M,DELAGNEAU Emmanuel
89,Ancy-le-Franc,Continuer à agir et préparer l'avenir pour ANCY LE FRANC - CUSY,2,F,JOVET Dominique
89,Ancy-le-Franc,Continuer à agir et préparer l'avenir pour ANCY LE FRANC - CUSY,3,M,DICHE Jean-Marc
89,Ancy-le-Franc,Continuer à agir et préparer l'avenir pour ANCY LE FRANC - CUSY,4,F,HAYOT Gilberte
89,Ancy-le-Franc,Continuer à agir et préparer l'avenir pour ANCY LE FRANC - CUSY,5,M,ROBETTE Jacques
89,Ancy-le-Franc,Continuer à agir et préparer l'avenir pour ANCY LE FRANC - CUSY,6,F,POUILHE Elodie
89,Ancy-le-Franc,Continuer à agir et préparer l'avenir pour ANCY LE FRANC - CUSY,7,M,HERVIN Aurélien
89,Ancy-le-Franc,Continuer à agir et préparer l'avenir pour ANCY LE FRANC - CUSY,8,F,PIOUT Isabelle
89,Ancy-le-Franc,Continuer à agir et préparer l'avenir pour ANCY LE FRANC - CUSY,9,M,COLAS Lionel
89,Ancy-le-Franc,Continuer à agir et préparer l'avenir pour ANCY LE FRANC - CUSY,10,F,GROSMAIRE Fiona
89,Ancy-le-Franc,Continuer à agir et préparer l'avenir pour ANCY LE FRANC - CUSY,11,M,SIRVAIN Dominique
89,Ancy-le-Franc,Continuer à agir et préparer l'avenir pour ANCY LE FRANC - CUSY,12,F,SÉGADO Jacqueline
89,Ancy-le-Franc,Continuer à agir et préparer l'avenir pour ANCY LE FRANC - CUSY,13,M,FRECHOT Dorian
89,Ancy-le-Franc,Continuer à agir et préparer l'avenir pour ANCY LE FRANC - CUSY,14,F,MICHELOT Farida
89,Ancy-le-Franc,Continuer à agir et préparer l'avenir pour ANCY LE FRANC - CUSY,15,M,LABILLE Jean-Paul
89,Ancy-le-Franc,Continuer à agir et préparer l'avenir pour ANCY LE FRANC - CUSY,16,F,MEUSSOT Nathalie
89,Ancy-le-Franc,Continuer à agir et préparer l'avenir pour ANCY LE FRANC - CUSY,17,M,SEVESTRE Bruno
89,Ancy-le-Libre,Ensemble pour Ancy,1,M,PRIMARD Laurent
89,Ancy-le-Libre,Ensemble pour Ancy,2,F,BRISSON Corinne Aimée
89,Ancy-le-Libre,Ensemble pour Ancy,3,M,DURLOT Laurent
89,Ancy-le-Libre,Ensemble pour Ancy,4,F,CHAMBRIS Sylvie
89,Ancy-le-Libre,Ensemble pour Ancy,5,M,HABERSTICH Claude
89,Ancy-le-Libre,Ensemble pour Ancy,6,F,HOUDOT Blandine
89,Ancy-le-Libre,Ensemble pour Ancy,7,M,HANCKÉ Dominique
89,Ancy-le-Libre,Ensemble pour Ancy,8,F,MASSONNET Béatrice
89,Ancy-le-Libre,Ensemble pour Ancy,9,M,MASSÉ Jean
89,Ancy-le-Libre,Ensemble pour Ancy,10,F,PRIMARD Laurence
89,Ancy-le-Libre,Ensemble pour Ancy,11,M,PEREIRA Emmanuel
89,Ancy-le-Libre,Ensemble pour Ancy,12,F,CHATAUX Luce
89,Ancy-le-Libre,Ensemble pour Ancy,13,M,SANCHEZ Jean-Pierre
89,Andryes,AGISSONS ENSEMBLE POUR LE BIEN ETRE DE LA COMMUNE,1,F,GUYARD Catherine
89,Andryes,AGISSONS ENSEMBLE POUR LE BIEN ETRE DE LA COMMUNE,2,M,TISSIER Julien
89,Andryes,AGISSONS ENSEMBLE POUR LE BIEN ETRE DE LA COMMUNE,3,F,GAUCHER Laurence
89,Andryes,AGISSONS ENSEMBLE POUR LE BIEN ETRE DE LA COMMUNE,4,M,BIZARD Florian
89,Andryes,AGISSONS ENSEMBLE POUR LE BIEN ETRE DE LA COMMUNE,5,F,STEIN-BONFILS Martine
