code_departement,ville,libelle_liste,rang,genre,nom_prenom
83,Aiguines,ENSEMBLE POUR AIGUINES,1,M,MORDELET Charles-Antoine
83,Aiguines,ENSEMBLE POUR AIGUINES,2,F,BARTIAUX Claudine
83,Aiguines,ENSEMBLE POUR AIGUINES,3,M,BAGARRE Jean-Pierre
83,Aiguines,ENSEMBLE POUR AIGUINES,4,F,CHAUVIN Hélène
83,Aiguines,ENSEMBLE POUR AIGUINES,5,M,GARENCE Jacques
83,Aiguines,ENSEMBLE POUR AIGUINES,6,F,GRADASSI Colette
83,Aiguines,ENSEMBLE POUR AIGUINES,7,M,GARRON Patrice
83,Aiguines,ENSEMBLE POUR AIGUINES,8,F,HEBRARD Valérie
83,Aiguines,ENSEMBLE POUR AIGUINES,9,M,MORDELET Pierre
83,Aiguines,ENSEMBLE POUR AIGUINES,10,F,TROIN Katia
83,Aiguines,ENSEMBLE POUR AIGUINES,11,M,LACROIX Matthias
83,Ampus,"Ampus, mon village mes racines",1,M,MAULINO Frédéric
83,Ampus,"Ampus, mon village mes racines",2,F,ECUER Michèle
83,Ampus,"Ampus, mon village mes racines",3,M,LEBEAU Eddy
83,Ampus,"Ampus, mon village mes racines",4,F,PAGES Mathilde
83,Ampus,"Ampus, mon village mes racines",5,M,SELLES Anthony
83,Ampus,"Ampus, mon village mes racines",6,F,LEBENOIT Caroline
83,Ampus,"Ampus, mon village mes racines",7,M,WEYMERSCHE Luc
83,Ampus,"Ampus, mon village mes racines",8,F,ADLER Sandrine
83,Ampus,"Ampus, mon village mes racines",9,M,RENARD Laurent
83,Ampus,"Ampus, mon village mes racines",10,F,BENHAMIDA Laure
83,Ampus,"Ampus, mon village mes racines",11,M,COELHO Anthony
83,Ampus,"Ampus, mon village mes racines",12,F,JACOB Evelyne
83,Ampus,"Ampus, mon village mes racines",13,M,JANDA Julien
83,Ampus,"Ampus, mon village mes racines",14,F,GIROUD Coralie
83,Ampus,"Ampus, mon village mes racines",15,M,BONAMI Sylvain
83,Ampus,"Ampus, mon village mes racines",16,F,SCHALCK Sylvie
83,Ampus,"Ampus, mon village mes racines",17,M,PECORARO Philippe
83,Ampus,Tous Ensemble Pour Ampus,1,M,BELADEN Thierry
83,Ampus,Tous Ensemble Pour Ampus,2,F,DE BONNEFOY Catherine
83,Ampus,Tous Ensemble Pour Ampus,3,M,BERTHELEY Jean-François
