code_departement,ville,libelle_liste,rang,genre,nom_prenom
56,Allaire,"Allaire, avançons ensemble !",1,M,MARY Jean-François
56,Allaire,"Allaire, avançons ensemble !",2,F,RENOU-COLMONT Dominique
56,Allaire,"Allaire, avançons ensemble !",3,M,LE FOL Yoann
56,Allaire,"Allaire, avançons ensemble !",4,F,MAUVOISIN Marie-Hélène
56,Allaire,"Allaire, avançons ensemble !",5,M,SEILLER Michel
56,Allaire,"Allaire, avançons ensemble !",6,F,BOCQ Florence
56,Allaire,"Allaire, avançons ensemble !",7,M,PANHALEUX Dominique
56,Allaire,"Allaire, avançons ensemble !",8,F,VANDEKERKHOVE Christine
56,Allaire,"Allaire, avançons ensemble !",9,M,BARON Christophe
56,Allaire,"Allaire, avançons ensemble !",10,F,MAHÉ Séverine
56,Allaire,"Allaire, avançons ensemble !",11,M,LEBRUN Jean-Lou
56,Allaire,"Allaire, avançons ensemble !",12,F,SCHOTT Virginie
56,Allaire,"Allaire, avançons ensemble !",13,M,DEQUI Claude
56,Allaire,"Allaire, avançons ensemble !",14,F,CAILLET Angélique
56,Allaire,"Allaire, avançons ensemble !",15,M,JOLY Pierre-Alexandre
56,Allaire,"Allaire, avançons ensemble !",16,F,POTIER Floriane
56,Allaire,"Allaire, avançons ensemble !",17,M,BLOSSIER Thomas
56,Allaire,"Allaire, avançons ensemble !",18,F,MORAND Anna
56,Allaire,"Allaire, avançons ensemble !",19,M,DOUZAMY Bruno
56,Allaire,"Allaire, avançons ensemble !",20,F,ROBIC Catherine
56,Allaire,"Allaire, avançons ensemble !",21,M,LE LIÈVRE Jérôme
56,Allaire,"Allaire, avançons ensemble !",22,F,ALLARD Clarisse
56,Allaire,"Allaire, avançons ensemble !",23,M,MÉHAT Damien
56,Allaire,"Allaire, avançons ensemble !",24,F,COYAC Emmanuelle
56,Allaire,"Allaire, avançons ensemble !",25,M,SOURDRIL Maximilien
56,Allaire,"Allaire, avançons ensemble !",26,F,BAUDU Nolwenn
56,Allaire,"Allaire, avançons ensemble !",27,M,HEMERY Didier
56,Allaire,"Allaire, avançons ensemble !",28,F,LE CLOUËREC Sandrine
56,Allaire,"Allaire, avançons ensemble !",29,M,MONNIER Julien
56,Ambon,Ambon citoyens en action,1,M,DEMETTRE Julien
56,Ambon,Ambon citoyens en action,2,F,MATHOU Delphine
56,Ambon,Ambon citoyens en action,3,M,FREDET Guillaume
56,Ambon,Ambon citoyens en action,4,F,PANDOLFO Françoise
56,Ambon,Ambon citoyens en action,5,M,LE TIEC Roland
56,Ambon,Ambon citoyens en action,6,F,CHEMLA Sandra
56,Ambon,Ambon citoyens en action,7,M,POGU Guy
56,Ambon,Ambon citoyens en action,8,F,NESTI Jill
56,Ambon,Ambon citoyens en action,9,M,BLAIZE Dominique
56,Ambon,Ambon citoyens en action,10,F,STEVENIN Aurélie
56,Ambon,Ambon citoyens en action,11,M,GAURY Michel
56,Ambon,Ambon citoyens en action,12,F,PLANTARD Aurélie
56,Ambon,Ambon citoyens en action,13,M,DUBOS SOUPIZET Franck
56,Ambon,Ambon citoyens en action,14,F,ACHOULINE Sonia
56,Ambon,Ambon citoyens en action,15,M,COUTURE Christophe
56,Ambon,Ambon citoyens en action,16,F,MAUDIERE Catherine
56,Ambon,Ambon citoyens en action,17,M,DECONINCK François
56,Ambon,Ambon citoyens en action,18,F,BABONNEAU Annie
56,Ambon,Ambon citoyens en action,19,M,POIRE Dominique
56,Ambon,Ambon citoyens en action,20,F,GUERIN Sophie
56,Ambon,Ambon citoyens en action,21,M,AUDRAN Bernard
56,Ambon,"Ambon, continuons ensemble",1,M,PAUL Noël
56,Ambon,"Ambon, continuons ensemble",2,F,CELARD Aurore
56,Ambon,"Ambon, continuons ensemble",3,M,PERRUCHOT Erwan
56,Ambon,"Ambon, continuons ensemble",4,F,LE BRAZIDEC Gwénola
56,Ambon,"Ambon, continuons ensemble",5,M,ROBIN François
56,Ambon,"Ambon, continuons ensemble",6,F,LECUÉ Claire
56,Ambon,"Ambon, continuons ensemble",7,M,CHEVEREAU Christophe
56,Ambon,"Ambon, continuons ensemble",8,F,ROBERT Anaïs
