code_departement,ville,libelle_liste,rang,genre,nom_prenom
09,Aigues-Juntes,AIGUES JUNTES,1,M,ALONZO Yannick
09,Aigues-Juntes,AIGUES JUNTES,2,F,SOULA Marie
09,Aigues-Juntes,AIGUES JUNTES,3,M,SOULA Gilles
09,Aigues-Juntes,AIGUES JUNTES,4,F,POUIL Marilyne
09,Aigues-Juntes,AIGUES JUNTES,5,M,EYCHENNE Michaël
09,Aigues-Juntes,AIGUES JUNTES,6,F,SAURAT Corinne
09,Aigues-Juntes,AIGUES JUNTES,7,M,SOULA Jean-Marc
09,Aigues-Vives,ENSEMBLE POUR AIGUES VIVES,1,M,TARDY Jean-Luc
09,Aigues-Vives,ENSEMBLE POUR AIGUES VIVES,2,F,BORREL Marion
09,Aigues-Vives,ENSEMBLE POUR AIGUES VIVES,3,M,CHAUSSONNET Serge
09,Aigues-Vives,ENSEMBLE POUR AIGUES VIVES,4,F,HARRY Emilie
09,Aigues-Vives,ENSEMBLE POUR AIGUES VIVES,5,M,RUIZ Pierrick
09,Aigues-Vives,ENSEMBLE POUR AIGUES VIVES,6,F,RUIZ Cecile
09,Aigues-Vives,ENSEMBLE POUR AIGUES VIVES,7,M,SANCHEZ Fabien
09,Aigues-Vives,ENSEMBLE POUR AIGUES VIVES,8,F,GARCIA Eva
09,Aigues-Vives,ENSEMBLE POUR AIGUES VIVES,9,M,TISSEYRE Sébastien
09,Aigues-Vives,ENSEMBLE POUR AIGUES VIVES,10,F,MASCARENC Josiane
09,Aigues-Vives,ENSEMBLE POUR AIGUES VIVES,11,M,CANNET Jean
09,Aigues-Vives,ENSEMBLE POUR AIGUES VIVES,12,F,MELA Jennifer
09,Aigues-Vives,ENSEMBLE POUR AIGUES VIVES,13,M,FRANCH Sylvain
09,Aigues-Vives,ENSEMBLE POUR AIGUES VIVES,14,F,GARCIA Isabelle
09,Aigues-Vives,ENSEMBLE POUR AIGUES VIVES,15,M,BOUALI Jamal
09,Albiès,ENSEMBLE POUR ALBIES,1,M,BOUFAID Bholème
09,Albiès,ENSEMBLE POUR ALBIES,2,F,LEMOINE Marie-Claire
09,Albiès,ENSEMBLE POUR ALBIES,3,M,ROQUES Serge
09,Albiès,ENSEMBLE POUR ALBIES,4,F,ROUZAUD Marie-France
09,Albiès,ENSEMBLE POUR ALBIES,5,M,ANDRÉ Yannick
09,Albiès,ENSEMBLE POUR ALBIES,6,F,LEMAIRE Sandrine
09,Albiès,ENSEMBLE POUR ALBIES,7,M,GUILHOT Christian
09,Albiès,ENSEMBLE POUR ALBIES,8,F,BOSC Laure
09,Albiès,ENSEMBLE POUR ALBIES,9,M,PONCY René
09,Albiès,ENSEMBLE POUR ALBIES,10,F,TISON Céline
09,Albiès,ENSEMBLE POUR ALBIES,11,M,DUGALLAIS Lionel
09,Aleu,AVANCONS ENSEMBLE,1,M,VIDAL André
09,Aleu,AVANCONS ENSEMBLE,2,F,SENTENAC Isabelle
09,Aleu,AVANCONS ENSEMBLE,3,M,TABOUELLE Denis
09,Aleu,AVANCONS ENSEMBLE,4,F,MIROUZE Elisabeth
09,Aleu,AVANCONS ENSEMBLE,5,M,FERNANDEZ Jean-Luc
09,Aleu,AVANCONS ENSEMBLE,6,F,DEIXONNE Sylvie
09,Aleu,AVANCONS ENSEMBLE,7,M,SERVAT Jean-Pierre
09,Aleu,AVANCONS ENSEMBLE,8,F,AYELLO Clémentine
09,Aleu,AVANCONS ENSEMBLE,9,M,SÉNÉGAS Armand
09,Aleu,AVANCONS ENSEMBLE,10,F,LE MOUËL Isabelle
09,Aleu,AVANCONS ENSEMBLE,11,M,CARRERE Michel
09,Alliat,ENSEMBLE POUR ALLIAT,1,F,KALANDADZE Marie-Françoise
09,Alliat,ENSEMBLE POUR ALLIAT,2,M,KOMORNICZAK Patrice
09,Alliat,ENSEMBLE POUR ALLIAT,3,F,FEROYARD Karine
09,Alliat,ENSEMBLE POUR ALLIAT,4,M,GAILLI Arnaud
09,Alliat,ENSEMBLE POUR ALLIAT,5,F,TAURINES Irène
09,Alliat,ENSEMBLE POUR ALLIAT,6,M,SIEURAC Lilian
09,Alliat,ENSEMBLE POUR ALLIAT,7,F,DAMO Jacqueline
09,Alliat,ENSEMBLE POUR ALLIAT,8,M,BROUET Cyril-Marc
09,Alliat,ENSEMBLE POUR ALLIAT,9,F,FEROYARD Céline
09,Allières,UNE NOUVELLE EQUIPE POUR UNE NOUVELLE DYNAMIQUE,1,M,MAZET Olivier
09,Allières,UNE NOUVELLE EQUIPE POUR UNE NOUVELLE DYNAMIQUE,2,F,DELMAS Christine
09,Allières,UNE NOUVELLE EQUIPE POUR UNE NOUVELLE DYNAMIQUE,3,M,DELMAS Nicolas
09,Allières,UNE NOUVELLE EQUIPE POUR UNE NOUVELLE DYNAMIQUE,4,F,PAULY Sandrine
