code_departement,ville,libelle_liste,rang,genre,nom_prenom
78,Ablis,"Ensemble, construisons demain",1,F,LAMÉ Gaëlle
78,Ablis,"Ensemble, construisons demain",2,M,GUEFFIER Thierry
78,Ablis,"Ensemble, construisons demain",3,F,DOZIER Christine
78,Ablis,"Ensemble, construisons demain",4,M,AUBOIS Steven
78,Ablis,"Ensemble, construisons demain",5,F,CLAERHOUT LAVAREC Laurène
78,Ablis,"Ensemble, construisons demain",6,M,BIAT Yannick
78,Ablis,"Ensemble, construisons demain",7,F,SOUM Sandrine
78,Ablis,"Ensemble, construisons demain",8,M,BOUTIN Amaury
78,Ablis,"Ensemble, construisons demain",9,F,DESAGE Sylvie
78,Ablis,"Ensemble, construisons demain",10,M,GAILLARD Pascal
78,Ablis,"Ensemble, construisons demain",11,F,BROSSET HECKEL Virginie
78,Ablis,"Ensemble, construisons demain",12,M,ADDA Kamel
78,Ablis,"Ensemble, construisons demain",13,F,TARDIVOT Noémie
78,Ablis,"Ensemble, construisons demain",14,M,MOREIRA Bruno
78,Ablis,"Ensemble, construisons demain",15,F,THOMAS Karine
78,Ablis,"Ensemble, construisons demain",16,M,FAUCHÉ Kellian
78,Ablis,"Ensemble, construisons demain",17,F,GONCALVES Dina
78,Ablis,"Ensemble, construisons demain",18,M,HOUBAUX Patrick
78,Ablis,"Ensemble, construisons demain",19,F,ANCEL Pascale
78,Ablis,"Ensemble, construisons demain",20,M,CHÉVRIER Emmanuel
78,Ablis,"Ensemble, construisons demain",21,F,GASMI Marie-Françoise
78,Ablis,"Ensemble, construisons demain",22,M,THOREAU Guillaume
78,Ablis,"Ensemble, construisons demain",23,F,CAUSSÉ Diane
78,Ablis,"Ensemble, construisons demain",24,M,ZAKHOUR Mathis
78,Ablis,"Ensemble, construisons demain",25,F,CEAGLIOU Regine
78,Ablis,"Ensemble, construisons demain",26,M,HENROTTE David
78,Ablis,"Ensemble, construisons demain",27,F,NOBIME Sarah
78,Ablis,"Ensemble, construisons demain",28,M,PIGUEL Marc
78,Ablis,"Ensemble, construisons demain",29,F,FISCHER Aude
78,Ablis,Fidèles à Ablis,1,M,SIRET Jean-François
78,Ablis,Fidèles à Ablis,2,F,CHALARD Clarisse
78,Ablis,Fidèles à Ablis,3,M,ALLEAUME Laurent
78,Ablis,Fidèles à Ablis,4,F,HONDARRAGUE Béatrice
78,Ablis,Fidèles à Ablis,5,M,BENTOURÉ Jean-Marc
78,Ablis,Fidèles à Ablis,6,F,ABGUILLERM Sindy
78,Ablis,Fidèles à Ablis,7,M,LELARGE Arnaud
78,Ablis,Fidèles à Ablis,8,F,JACQUET Francine
78,Ablis,Fidèles à Ablis,9,M,JULIEN Arnaud
78,Ablis,Fidèles à Ablis,10,F,LÊ Adeline
78,Ablis,Fidèles à Ablis,11,M,PIOLI Tristan
78,Ablis,Fidèles à Ablis,12,F,THIERCELIN Estelle
78,Ablis,Fidèles à Ablis,13,M,PARNOT Thierry
78,Ablis,Fidèles à Ablis,14,F,ENGELER Sophie
78,Ablis,Fidèles à Ablis,15,M,HONDARRAGUE Maurice
78,Ablis,Fidèles à Ablis,16,F,BAPTISTA Sophia
78,Ablis,Fidèles à Ablis,17,M,NEGRE Kevin
78,Ablis,Fidèles à Ablis,18,F,COMMUNIER Laure
78,Ablis,Fidèles à Ablis,19,M,BUIRETTE Philippe
78,Ablis,Fidèles à Ablis,20,F,CHILLAN Christiane
78,Ablis,Fidèles à Ablis,21,M,LE BAIL Maurice
78,Ablis,Fidèles à Ablis,22,F,CORDIER Lydie
78,Ablis,Fidèles à Ablis,23,M,TAN Boun-Hong
78,Ablis,Fidèles à Ablis,24,F,CHAMBON Anne-France
78,Ablis,Fidèles à Ablis,25,M,PARISSE Arnaud
78,Ablis,Fidèles à Ablis,26,F,BRETON Myriam
78,Ablis,Fidèles à Ablis,27,M,ROQUES Olivier
78,Ablis,Fidèles à Ablis,28,F,DELABARRE Maureen
78,Ablis,Fidèles à Ablis,29,M,MSILLY Anthony
78,Ablis,SERVIR ABLIS,1,M,DELARUE Jean-François
78,Ablis,SERVIR ABLIS,2,F,COUSTY Corinne
78,Ablis,SERVIR ABLIS,3,M,LAMIK Redouan
78,Ablis,SERVIR ABLIS,4,F,JUDENNE Stéphanie
78,Ablis,SERVIR ABLIS,5,M,NAVEAU Gilles
78,Ablis,SERVIR ABLIS,6,F,CANU Fatou
78,Ablis,SERVIR ABLIS,7,M,DUPONT Christophe
78,Ablis,SERVIR ABLIS,8,F,PIEL Anne-Lise
78,Ablis,SERVIR ABLIS,9,M,BRIVERT Jean-Michel
78,Ablis,SERVIR ABLIS,10,F,DAUNE Stéphanie
78,Ablis,SERVIR ABLIS,11,M,CARGOUET Pascal
78,Ablis,SERVIR ABLIS,12,F,JABNOUN Hasna
78,Ablis,SERVIR ABLIS,13,M,CHENILLOT Jean-Luc
78,Ablis,SERVIR ABLIS,14,F,LE GAL Karine
78,Ablis,SERVIR ABLIS,15,M,NDECKY Augustin
78,Ablis,SERVIR ABLIS,16,F,BLANCKAERT Claire
78,Ablis,SERVIR ABLIS,17,M,RECCO Tristan
78,Ablis,SERVIR ABLIS,18,F,BENHMIED Kenza
78,Ablis,SERVIR ABLIS,19,M,PERINAYAGOM Jean-Willy
78,Ablis,SERVIR ABLIS,20,F,WARIN Gisèle
78,Ablis,SERVIR ABLIS,21,M,SMAIN FERRAGUI Farid
78,Ablis,SERVIR ABLIS,22,F,SELIGNY Laurence
78,Ablis,SERVIR ABLIS,23,M,BIRBAUD Olivier
78,Ablis,SERVIR ABLIS,24,F,DE LA BASTIDA Katherine
78,Ablis,SERVIR ABLIS,25,M,TASDELEN Fatih
78,Ablis,SERVIR ABLIS,26,F,FOURNIER Bénédicte
78,Ablis,SERVIR ABLIS,27,M,BENHMIED Amine
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,1,M,VIREY Louis-Armand
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,2,F,DORLENCOURT Jessica
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,3,M,PICHARD Stéphane
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,4,F,FARHAT-BERNARD Laetitia
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,5,M,SANCHEZ Grégory
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,6,F,VAN HAL Caroline
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,7,M,CHAUVEAU Aubin
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,8,F,DELARGILLE Valérie
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,9,M,HAMIMI Sofiane
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,10,F,AMOGU Anne-Laure
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,11,M,SYLLA Cheick-Omar
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,12,F,BALAGUER Flor
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,13,M,DUPOUX Baptiste
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,14,F,TROCHERIE Axelle
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,15,M,SLUSARCZYK Gérard
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,16,F,DOS SANTOS Françoise
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,17,M,POILPRÉ Jérôme
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,18,F,LE BIHAN Claudie
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,19,M,PANZERI Nicolas
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,20,F,CHATIN Sandra
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,21,M,INTO CABI Joao
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,22,F,CHEVREUX Marie
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,23,M,PIGNOLET DE FRESNES François
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,24,F,AINOUZ Samira
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,25,M,THORANGE Jean-Paul
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,26,F,TOURÉ Yaye
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,27,M,MOUHCINE Fayçal
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,28,F,LEFEVRE Elsa
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,29,M,MOUSSAOUI Abdellah
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,30,F,DELARGILLE Lucille
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,31,M,HÉRIN Jean-Pierre
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,32,F,AMAR Nesrine
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,33,M,FRAUDIN Pascal
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,34,F,SERLINGER Martine
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,35,M,TUTIN Tahsin
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,36,F,DEROUAULT-BEUNET Maryvonne
78,Achères,AGIR ENSEMBLE POUR ACHÈRES,37,M,BLANCHE-BARBAT Yoann
78,Achères,Achères Ville de Coeur,1,M,LOPES Carlos
78,Achères,Achères Ville de Coeur,2,F,ROUSSEL Ingrid
78,Achères,Achères Ville de Coeur,3,M,BOUCHAKOUR Kamel
78,Achères,Achères Ville de Coeur,4,F,SCAGNI Catherine
78,Achères,Achères Ville de Coeur,5,M,LEPAGE Sylvain
78,Achères,Achères Ville de Coeur,6,F,LACASSIN Noura
78,Achères,Achères Ville de Coeur,7,M,MENDES Fernando
78,Achères,Achères Ville de Coeur,8,F,HALLET Fabienne
78,Achères,Achères Ville de Coeur,9,M,ROBERT Alexandre
78,Achères,Achères Ville de Coeur,10,F,LOPES Lydia
